type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,41.942780000,-103.810766000,1204.7,,269.4,-0.1,24.134,56.97,,,
T,41.942777000,-103.811262000,1204.6,,269.5,-0.0,24.175,41.13,,,
T,41.942774000,-103.811745000,1204.6,,269.5,-0.0,24.215,40.05,,,
T,41.942771000,-103.812247000,1204.5,,269.5,-0.3,24.256,41.63,,,
T,41.942767000,-103.812895000,1204.3,,269.5,-0.4,24.310,53.74,,,
T,41.942763000,-103.813536000,1204.2,,269.5,-0.1,24.363,53.16,,,
T,41.942757000,-103.814972000,1204.4,,269.7,0.1,24.482,119.08,,,
T,41.942756000,-103.815246000,1204.4,,269.7,0.0,24.505,22.72,,,
T,41.942746000,-103.817703000,1204.5,,269.7,0.0,24.709,203.75,,,
T,41.942742000,-103.818259000,1204.6,,269.4,0.3,24.755,46.11,,,
T,41.942744000,-103.818433000,1204.8,,270.9,0.8,24.769,14.43,,,
T,41.942754000,-103.818638000,1204.9,,273.8,0.9,24.786,17.04,,,
T,41.942765000,-103.818814000,1205.0,,274.8,0.4,24.801,14.65,,,
T,41.942775000,-103.818942000,1204.9,,276.0,-0.6,24.812,10.67,,,
T,41.942799000,-103.819195000,1204.8,,277.3,-0.6,24.833,21.15,,,
T,41.942851000,-103.819465000,1204.7,,284.5,-0.1,24.856,23.12,,,
T,41.942892000,-103.819661000,1204.8,,285.7,0.2,24.873,16.88,,,
T,41.942995000,-103.819874000,1204.8,,303.0,0.1,24.894,21.04,,,
T,41.943068000,-103.820045000,1204.9,,299.9,0.7,24.910,16.33,,,
T,41.943914000,-103.821752000,1206.0,,303.7,0.7,25.080,169.90,,,
T,41.944759000,-103.823459000,1207.1,,303.6,0.6,25.250,169.84,,,
T,41.945498000,-103.825118000,1206.9,,300.9,-0.1,25.410,160.19,,,
