type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,39.775022000,-94.643567000,267.6,,142.4,-4.3,19.604,45.77,,,
T,39.774248000,-94.642894000,265.1,,146.2,-2.4,19.707,103.49,,,
T,39.772360000,-94.641468000,262.6,,149.9,-1.0,19.950,242.63,,,
T,39.770916000,-94.640307000,260.3,,148.3,-1.2,20.138,188.68,,,
T,39.770854000,-94.640256000,260.0,,147.7,-3.5,20.147,8.15,,,
T,39.770583000,-94.640037000,260.3,,148.2,0.7,20.182,35.46,,,
T,39.770208000,-94.639733000,260.3,,148.1,-0.0,20.231,49.11,,,
T,39.770004000,-94.639523000,260.3,,141.6,0.2,20.260,28.93,,,
T,39.769881000,-94.639372000,260.7,,136.7,2.3,20.279,18.81,,,
T,39.769751000,-94.639194000,260.0,,133.5,-3.6,20.300,21.00,,,
T,39.769604000,-94.639010000,261.5,,136.1,6.7,20.323,22.69,,,
T,39.769478000,-94.638748000,260.0,,122.0,-5.6,20.349,26.45,,,
T,39.769377000,-94.638498000,260.7,,117.7,2.9,20.373,24.18,,,
T,39.769327000,-94.638334000,261.5,,111.6,5.3,20.388,15.11,,,
T,39.769275000,-94.638106000,261.4,,106.5,-0.7,20.409,20.37,,,
T,39.769247000,-94.637944000,261.0,,102.7,-3.0,20.423,14.22,,,
T,39.769221000,-94.637678000,260.4,,97.2,-2.6,20.446,22.97,,,
T,39.769202000,-94.637331000,260.1,,94.1,-1.1,20.476,29.81,,,
T,39.769197000,-94.636916000,260.5,,90.9,1.4,20.511,35.56,1,,
T,39.769197000,-94.636916000,260.5,,90.9,,20.511,0.00,,,
T,39.769188000,-94.636237000,260.6,,91.0,0.1,20.569,58.19,,,
T,39.769183000,-94.635592000,259.6,,90.6,-1.7,20.625,55.27,,,
T,39.769173000,-94.632716000,259.9,,90.3,0.1,20.871,246.42,,,
T,39.769168000,-94.631923000,259.2,,90.5,-0.9,20.939,67.95,,,
T,39.769160000,-94.627851000,261.1,,90.1,0.5,21.288,348.89,,,
T,39.769157000,-94.626465000,261.7,,90.2,0.5,21.407,118.75,,,
T,39.769135000,-94.622813000,270.9,,90.4,3.0,21.720,312.92,,,
T,39.769135000,-94.622768000,270.8,,90.0,-3.3,21.724,3.86,,,
T,39.769114000,-94.619478000,271.3,,90.5,0.2,22.005,281.90,,,
T,39.769091000,-94.617824000,271.8,,91.0,0.3,22.147,141.74,,,
T,39.769089000,-94.617240000,273.6,,90.3,3.7,22.197,50.04,,,
T,39.769097000,-94.616668000,276.5,,89.0,5.8,22.246,49.02,,,
T,39.769076000,-94.615525000,275.9,,91.4,-0.6,22.344,97.96,,,
T,39.769067000,-94.613909000,277.0,,90.4,0.8,22.483,138.46,,,
T,39.769047000,-94.612305000,283.1,,90.9,4.5,22.620,137.45,,,
T,39.768974000,-94.602272000,272.0,,90.5,-1.3,23.480,859.67,,,
T,39.768978000,-94.599661000,269.4,,89.9,-1.2,23.703,223.71,,,
T,39.768987000,-94.596014000,265.8,,89.8,-1.1,24.016,312.48,,,
T,39.768988000,-94.595449000,265.7,,89.9,-0.2,24.064,48.41,,,
T,39.768989000,-94.594846000,266.6,,89.9,1.7,24.116,51.67,,,
T,39.768998000,-94.594238000,267.5,,88.9,1.7,24.168,52.10,,,
T,39.769000000,-94.593676000,268.7,,89.7,2.6,24.216,48.15,,,
T,39.769005000,-94.593104000,270.9,,89.3,4.3,24.265,49.01,,,
T,39.769006000,-94.592670000,272.7,,89.8,5.1,24.302,37.19,,,
T,39.769007000,-94.591677000,276.1,,89.9,3.9,24.388,85.08,,,
T,39.769009000,-94.590417000,274.7,,89.9,-1.3,24.496,107.96,,,
T,39.769015000,-94.587722000,283.8,,89.8,3.9,24.726,230.91,,,
T,39.769003000,-94.586436000,279.8,,90.7,-3.6,24.837,110.19,,,
T,39.769000000,-94.585592000,279.3,,90.3,-0.7,24.909,72.32,,,
T,39.768993000,-94.584818000,282.6,,90.7,5.0,24.975,66.32,,,
T,39.768980000,-94.581662000,283.3,,90.3,0.2,25.246,270.41,,,
T,39.768961000,-94.578269000,282.3,,90.4,-0.3,25.536,290.72,,,
T,39.768956000,-94.575186000,279.1,,90.1,-1.2,25.801,264.15,,,
T,39.768961000,-94.574437000,276.1,,89.5,-4.7,25.865,64.18,,,
T,39.768976000,-94.568074000,274.2,,89.8,-0.3,26.410,545.19,1,,
T,39.768976000,-94.568074000,274.2,,89.8,,26.410,0.00,,,
T,39.768977000,-94.567652000,275.4,,89.8,3.4,26.446,36.16,,,
T,39.768331000,-94.567694000,275.6,,182.9,0.3,26.518,71.82,,,
T,39.767760000,-94.567740000,278.7,,183.5,4.8,26.581,63.52,,,
T,39.766838000,-94.567825000,281.6,,184.1,2.8,26.684,102.63,,,
T,39.766695000,-94.567836000,282.2,,183.4,3.9,26.700,15.91,,,
T,39.764347000,-94.568015000,296.1,,183.4,5.3,26.961,261.15,,,
T,39.763131000,-94.568115000,298.6,,183.6,1.8,27.096,135.28,,,
T,39.762478000,-94.568173000,300.0,,183.9,2.0,27.169,72.67,,,
T,39.761110000,-94.568232000,295.9,,181.9,-2.7,27.321,151.97,1,,
T,39.761110000,-94.568232000,295.9,,181.9,,27.321,0.00,,,
T,39.761007000,-94.568236000,295.8,,181.7,-1.1,27.332,11.44,,,
T,39.760897000,-94.568800000,294.8,,255.8,-1.9,27.382,49.85,,,
T,39.760777000,-94.569349000,294.1,,254.1,-1.4,27.431,48.89,,,
T,39.760600000,-94.569992000,292.6,,250.3,-2.7,27.490,58.50,,,
T,39.760355000,-94.570731000,290.5,,246.7,-3.0,27.559,68.92,,,
T,39.757782000,-94.577699000,274.6,,244.3,-2.4,28.221,661.93,,,
T,39.755505000,-94.583852000,284.9,,244.3,1.8,28.805,584.76,,,
T,39.754511000,-94.586604000,292.5,,244.8,2.9,29.066,260.39,,,
T,39.752853000,-94.591035000,285.2,,244.0,-1.7,29.488,422.00,,,
T,39.750913000,-94.596239000,274.6,,244.1,-2.2,29.983,495.28,,,
T,39.750144000,-94.598308000,277.5,,244.2,1.5,30.180,196.81,1,,
T,39.750144000,-94.598308000,277.5,,244.2,,30.180,0.00,,,
T,39.748690000,-94.602217000,286.2,,244.2,2.3,30.552,371.89,,,
T,39.747940000,-94.604294000,289.6,,244.8,1.7,30.748,196.53,,,
T,39.747763000,-94.604819000,290.8,,246.3,2.4,30.797,49.10,,,
T,39.747661000,-94.605140000,291.6,,247.5,2.8,30.827,29.75,,,
T,39.747525000,-94.605670000,292.9,,251.5,2.6,30.875,47.87,,,
T,39.747398000,-94.606204000,294.0,,252.8,2.3,30.923,47.89,,,
T,39.747332000,-94.606617000,294.3,,258.3,0.8,30.959,36.15,,,
T,39.747210000,-94.607571000,295.9,,260.6,1.9,31.042,82.88,,,
T,39.747182000,-94.608084000,297.0,,265.9,2.6,31.086,44.08,,,
T,39.747169000,-94.608768000,298.9,,268.6,3.2,31.145,58.64,,,
T,39.747180000,-94.610492000,302.9,,270.5,2.7,31.292,147.77,,,
T,39.747199000,-94.612906000,303.8,,270.6,0.4,31.499,206.91,,,
T,39.747205000,-94.613289000,303.4,,271.2,-1.2,31.532,32.83,,,
T,39.747240000,-94.615843000,301.1,,271.0,-1.1,31.751,218.93,,,
T,39.747244000,-94.617976000,300.0,,270.1,-0.6,31.934,182.82,,,
T,39.747266000,-94.620065000,299.1,,270.8,-0.6,32.113,179.06,1,,
T,39.747266000,-94.620065000,299.1,,270.8,,32.113,0.00,,,
T,39.747272000,-94.620679000,299.1,,270.7,0.2,32.166,52.63,,,
T,39.747313000,-94.627294000,295.6,,270.5,-0.6,32.733,566.98,,,
T,39.747343000,-94.631653000,293.8,,270.5,-0.5,33.106,373.62,,,
T,39.747363000,-94.633197000,293.1,,271.0,-0.5,33.238,132.35,,,
T,39.747368000,-94.634143000,292.7,,270.4,-0.5,33.320,81.08,,,
T,39.747389000,-94.635586000,291.5,,271.1,-1.0,33.443,123.70,,,
T,39.747438000,-94.642831000,288.7,,270.5,-0.5,34.064,620.98,,,
T,39.747467000,-94.645108000,287.7,,270.9,-0.5,34.259,195.18,,,
T,39.747480000,-94.648268000,280.3,,270.3,-2.7,34.530,270.84,,,
T,39.747477000,-94.651626000,271.7,,269.9,-3.0,34.818,287.81,,,
T,39.747553000,-94.660638000,258.5,,270.6,-1.7,35.590,772.44,,,
T,39.747566000,-94.662635000,259.0,,270.5,0.3,35.762,171.16,,,
T,39.747575000,-94.664422000,260.2,,270.4,0.8,35.915,153.16,,,
T,39.747576000,-94.664619000,260.2,,270.4,0.0,35.932,16.88,,,
T,39.747688000,-94.675951000,270.7,,270.7,1.1,36.903,971.32,,,
T,39.747730000,-94.683035000,289.0,,270.4,3.0,37.510,607.17,,,
T,39.747805000,-94.692872000,288.7,,270.6,-0.0,38.353,843.14,,,
T,39.747849000,-94.698101000,284.0,,270.6,-1.0,38.802,448.19,,,
T,39.747881000,-94.703927000,278.9,,270.4,-1.0,39.301,499.34,,,
T,39.747917000,-94.711868000,261.1,,270.3,-2.6,39.981,680.61,,,
T,39.747992000,-94.721234000,257.8,,270.6,-0.4,40.784,802.77,,,
T,39.747994000,-94.721559000,258.0,,270.5,0.7,40.812,27.86,,,
T,39.747995000,-94.721681000,258.0,,270.6,0.0,40.823,10.46,,,
T,39.747995000,-94.721699000,258.0,,270.0,0.1,40.824,1.54,,,
T,39.748004000,-94.722803000,258.4,,270.6,0.4,40.919,94.63,,,
T,39.748017000,-94.724443000,257.4,,270.6,-0.7,41.059,140.57,,,
T,39.748043000,-94.728780000,259.0,,270.4,0.4,41.431,371.72,,,
T,39.748054000,-94.730534000,259.1,,270.5,0.0,41.581,150.33,,,
T,39.748063000,-94.732066000,257.9,,270.4,-0.9,41.713,131.31,,,
T,39.748139000,-94.744464000,258.8,,270.5,0.1,42.775,1062.63,1,,
T,39.748139000,-94.744464000,258.8,,270.5,,42.775,0.00,,,
T,39.748145000,-94.745393000,259.2,,270.5,0.5,42.855,79.62,,,
T,39.748172000,-94.749893000,263.2,,270.4,1.0,43.241,385.69,,,
T,39.748173000,-94.749999000,263.3,,270.7,1.2,43.250,9.09,,,
T,39.748174000,-94.750127000,263.5,,270.6,1.2,43.261,10.97,,,
T,39.748213000,-94.754188000,268.4,,270.7,1.4,43.609,348.08,,,
T,39.748222000,-94.755203000,269.4,,270.7,1.1,43.696,87.00,,,
T,39.748235000,-94.756621000,270.9,,270.7,1.3,43.817,121.54,,,
T,39.748244000,-94.758262000,272.5,,270.4,1.1,43.958,140.65,,,
T,39.748258000,-94.759219000,274.5,,271.1,2.4,44.040,82.04,,,
T,39.748264000,-94.759633000,275.0,,271.1,1.4,44.075,35.49,,,
T,39.748269000,-94.759952000,275.3,,271.2,1.2,44.103,27.35,,,
T,39.748295000,-94.760399000,275.8,,274.3,1.3,44.141,38.42,,,
T,39.748329000,-94.760955000,276.4,,274.5,1.1,44.189,47.80,,,
T,39.748383000,-94.761518000,277.0,,277.1,1.3,44.238,48.62,,,
T,39.748431000,-94.761987000,278.2,,277.6,2.8,44.278,40.55,,,
T,39.748533000,-94.762777000,279.2,,279.5,1.5,44.347,68.65,,,
T,39.748693000,-94.763673000,280.3,,283.1,1.5,44.426,78.82,,,
T,39.748766000,-94.764039000,280.9,,284.5,1.7,44.458,32.40,,,
T,39.748975000,-94.764971000,282.1,,286.3,1.4,44.541,83.18,,,
T,39.749201000,-94.765897000,282.7,,287.6,0.8,44.624,83.24,,,
T,39.749663000,-94.767752000,286.2,,287.9,2.1,44.792,167.05,,,
T,39.749705000,-94.767923000,286.8,,287.7,3.9,44.807,15.38,,,
T,39.749760000,-94.768145000,286.3,,287.9,-2.6,44.827,19.98,,,
T,39.750580000,-94.771444000,288.6,,287.9,0.8,45.124,297.04,,,
T,39.750785000,-94.772187000,288.9,,289.7,0.4,45.192,67.62,,,
T,39.750910000,-94.772684000,289.7,,288.1,1.6,45.236,44.80,,,
T,39.751088000,-94.773448000,290.6,,286.9,1.3,45.305,68.39,,,
T,39.751328000,-94.774530000,291.3,,286.1,0.7,45.401,96.48,,,
T,39.751478000,-94.775376000,291.3,,283.0,0.1,45.476,74.39,,,
T,39.751522000,-94.775700000,291.6,,280.0,0.9,45.504,28.19,1,,
T,39.751522000,-94.775700000,291.6,,280.0,,45.504,0.00,,,
T,39.751589000,-94.776197000,290.8,,279.9,-1.8,45.547,43.24,,,
T,39.751689000,-94.777161000,290.1,,277.7,-0.8,45.630,83.36,,,
T,39.751729000,-94.778008000,291.5,,273.5,1.9,45.703,72.73,,,
T,39.751739000,-94.779063000,292.5,,270.7,1.1,45.794,90.42,,,
T,39.751679000,-94.780431000,291.7,,266.7,-0.7,45.911,117.43,,,
T,39.751579000,-94.781408000,292.7,,262.4,1.2,45.995,84.46,,,
T,39.751378000,-94.782815000,294.9,,259.5,1.8,46.118,122.63,,,
T,39.751270000,-94.783410000,295.1,,256.7,0.4,46.170,52.38,,,
T,39.751114000,-94.784260000,293.4,,256.6,-2.2,46.245,74.88,,,
T,39.750767000,-94.785715000,297.4,,252.8,3.0,46.376,130.51,,,
T,39.750221000,-94.787470000,299.5,,248.0,1.3,46.538,162.17,,,
T,39.750014000,-94.788125000,300.6,,247.7,1.8,46.599,60.66,,,
T,39.749752000,-94.788924000,300.9,,246.9,0.4,46.673,74.40,,,
T,39.749422000,-94.789853000,301.9,,245.2,1.2,46.761,87.65,,,
T,39.749028000,-94.790809000,300.8,,241.8,-1.2,46.854,92.88,,,
T,39.748909000,-94.791097000,300.2,,241.7,-2.1,46.882,28.00,1,,
T,39.748909000,-94.791097000,300.2,,241.7,,46.882,0.00,,,
T,39.748195000,-94.792949000,299.4,,243.4,-0.5,47.059,177.42,,,
T,39.748149000,-94.793070000,299.1,,243.7,-3.0,47.071,11.56,,,
T,39.747927000,-94.793666000,298.5,,244.2,-1.0,47.127,56.72,,,
T,39.747820000,-94.793882000,297.4,,237.2,-4.8,47.149,22.00,,,
T,39.747639000,-94.794309000,298.4,,241.1,2.2,47.191,41.75,,,
T,39.747380000,-94.794975000,297.5,,243.2,-1.4,47.255,63.92,,,
T,39.747158000,-94.795599000,297.8,,245.2,0.5,47.314,58.89,,,
T,39.746970000,-94.796331000,295.8,,251.5,-3.0,47.380,66.12,,,
T,39.746890000,-94.796739000,295.6,,255.7,-0.6,47.416,36.08,,,
T,39.746851000,-94.797029000,296.2,,260.1,2.1,47.441,25.23,,,
T,39.746825000,-94.797321000,296.2,,263.4,0.2,47.466,25.19,,,
T,39.746804000,-94.797660000,295.8,,265.4,-1.5,47.496,29.15,,,
T,39.746797000,-94.797957000,295.4,,268.2,-1.3,47.521,25.47,,,
T,39.746806000,-94.798254000,295.3,,272.3,-0.6,47.547,25.48,,,
T,39.747014000,-94.801826000,291.0,,274.3,-1.4,47.854,307.02,,,
T,39.747058000,-94.802496000,289.4,,274.9,-2.9,47.911,57.63,,,
T,39.747129000,-94.803732000,291.6,,274.3,2.1,48.017,106.23,,,
T,39.747205000,-94.804968000,290.8,,274.6,-0.7,48.124,106.27,,,
T,39.747258000,-94.805568000,290.3,,276.6,-0.9,48.175,51.76,,,
T,39.747304000,-94.805973000,289.9,,278.4,-1.2,48.211,35.09,1,,
T,39.747304000,-94.805973000,289.9,,278.4,,48.211,0.00,,,
T,39.747334000,-94.806240000,290.1,,278.3,0.5,48.234,23.13,,,
T,39.747389000,-94.806659000,289.9,,279.7,-0.5,48.270,36.43,,,
T,39.747554000,-94.807955000,288.0,,279.4,-1.7,48.383,112.58,,,
T,39.747590000,-94.808366000,288.1,,276.5,0.4,48.418,35.45,,,
T,39.747607000,-94.808607000,288.1,,275.2,-0.2,48.439,20.74,,,
T,39.747618000,-94.808865000,288.0,,273.2,-0.3,48.461,22.15,,,
T,39.747629000,-94.809368000,287.9,,271.6,-0.4,48.504,43.13,,,
T,39.747664000,-94.812671000,290.6,,270.8,1.0,48.787,283.12,,,
T,39.747669000,-94.813149000,291.6,,270.8,2.4,48.828,40.97,,,
T,39.747711000,-94.817169000,287.6,,270.8,-1.1,49.173,344.57,,,
T,39.747717000,-94.817766000,287.3,,270.7,-0.7,49.224,51.17,,,
T,39.747737000,-94.819366000,292.3,,270.9,3.7,49.361,137.15,,,
T,39.747761000,-94.821583000,289.6,,270.8,-1.4,49.551,190.03,,,
T,39.747775000,-94.822500000,288.8,,271.1,-1.1,49.630,78.61,,,
T,39.747769000,-94.823145000,289.0,,269.3,0.4,49.685,55.29,,,
T,39.747745000,-94.823746000,289.5,,267.0,0.9,49.737,51.58,,,
T,39.747726000,-94.824117000,290.1,,266.2,2.0,49.769,31.87,,,
T,39.747710000,-94.824382000,289.5,,265.5,-2.5,49.791,22.78,,,
T,39.747671000,-94.824864000,292.2,,264.0,6.5,49.833,41.54,,,
T,39.747628000,-94.825282000,293.7,,262.4,4.0,49.869,36.14,,,
T,39.747580000,-94.825711000,294.4,,261.7,1.9,49.906,37.15,,,
T,39.747530000,-94.826076000,296.6,,259.9,6.9,49.938,31.77,,,
T,39.747475000,-94.826439000,297.9,,258.9,4.2,49.970,31.71,,,
T,39.747404000,-94.826816000,297.6,,256.2,-0.8,50.003,33.26,,,
T,39.747298000,-94.827295000,298.7,,253.9,2.6,50.046,42.71,,,
T,39.747204000,-94.827642000,300.0,,250.6,4.1,50.077,31.52,,,
T,39.746974000,-94.828384000,299.7,,248.0,-0.4,50.146,68.53,1,,
T,39.746974000,-94.828384000,299.7,,248.0,,50.146,0.00,,,
T,39.746928000,-94.828533000,299.7,,248.1,0.3,50.159,13.75,,,
T,39.746843000,-94.828831000,298.1,,249.6,-5.9,50.187,27.23,,,
T,39.746784000,-94.829069000,297.2,,252.1,-4.4,50.208,21.42,,,
T,39.746722000,-94.829383000,297.5,,255.6,1.0,50.236,27.78,,,
T,39.746679000,-94.829687000,296.9,,259.6,-2.3,50.262,26.49,,,
T,39.746647000,-94.830018000,294.9,,262.8,-6.7,50.291,28.59,,,
T,39.746630000,-94.830399000,292.8,,266.7,-6.5,50.324,32.71,,,
T,39.746622000,-94.830692000,291.7,,268.0,-4.3,50.349,25.13,,,
T,39.746543000,-94.833909000,281.0,,268.2,-3.9,50.625,275.86,,,
T,39.746534000,-94.834291000,280.2,,268.2,-2.4,50.657,32.76,,,
T,39.746520000,-94.834835000,279.8,,268.1,-0.9,50.704,46.65,,,
T,39.746529000,-94.835480000,279.3,,271.0,-1.0,50.759,55.29,,,
T,39.746543000,-94.836134000,278.8,,271.6,-0.8,50.815,56.08,,,
T,39.746583000,-94.836837000,278.1,,274.2,-1.2,50.876,60.42,,,
T,39.746624000,-94.837281000,277.6,,276.8,-1.3,50.914,38.33,,,
T,39.746676000,-94.837689000,277.1,,279.4,-1.4,50.950,35.44,,,
T,39.746753000,-94.838136000,276.7,,282.6,-1.1,50.989,39.25,,,
T,39.746880000,-94.838693000,275.8,,286.5,-1.7,51.039,49.78,,,
T,39.746958000,-94.839039000,275.5,,286.3,-1.1,51.069,30.89,,,
T,39.747019000,-94.839359000,275.6,,283.9,0.6,51.098,28.25,,,
T,39.747060000,-94.839672000,275.4,,279.7,-0.9,51.125,27.21,,,
T,39.747088000,-94.839989000,274.6,,276.6,-2.8,51.152,27.35,,,
T,39.747102000,-94.840344000,274.0,,272.9,-2.1,51.183,30.47,,,
T,39.747106000,-94.840752000,273.3,,270.7,-1.9,51.218,34.97,,,
T,39.747112000,-94.842407000,270.6,,270.3,-1.9,51.360,141.85,,,
T,39.747127000,-94.842750000,269.9,,273.3,-2.5,51.389,29.44,,,
T,39.747154000,-94.843063000,269.1,,276.4,-2.9,51.416,26.99,,,
T,39.747193000,-94.843345000,268.2,,280.2,-3.5,51.441,24.55,,,
T,39.747247000,-94.843617000,267.5,,284.5,-3.2,51.465,24.07,,,
T,39.747321000,-94.843876000,267.5,,290.4,-0.0,51.488,23.67,,,
T,39.747418000,-94.844131000,267.4,,296.3,-0.5,51.513,24.36,,,
T,39.747488000,-94.844277000,266.5,,301.9,-6.0,51.527,14.73,,,
T,39.747617000,-94.844508000,261.7,,306.0,-19.5,51.552,24.44,,,
T,39.747749000,-94.844685000,259.4,,314.1,-10.7,51.573,21.09,,,
T,39.747903000,-94.844870000,258.3,,317.3,-4.8,51.596,23.32,,,
T,39.748019000,-94.844979000,258.0,,324.2,-1.7,51.612,15.91,,,
T,39.748191000,-94.845139000,257.5,,324.4,-2.3,51.636,23.51,1,,
T,39.748191000,-94.845139000,257.5,,324.4,,51.636,0.00,,,
T,39.748511000,-94.845437000,256.5,,324.4,-2.3,51.679,43.76,,,
T,39.748681000,-94.845625000,256.0,,319.6,-1.9,51.704,24.82,,,
T,39.748844000,-94.845841000,255.7,,314.5,-1.4,51.730,25.89,,,
T,39.748989000,-94.846111000,255.2,,304.9,-1.8,51.758,28.19,,,
T,39.749090000,-94.846327000,254.7,,301.3,-2.2,51.780,21.64,,,
T,39.749173000,-94.846547000,254.6,,296.1,-0.6,51.801,20.99,,,
T,39.749231000,-94.846761000,254.4,,289.4,-1.1,51.820,19.44,,,
T,39.749281000,-94.847000000,259.5,,285.2,24.3,51.842,21.22,,,
T,39.749308000,-94.847226000,261.5,,278.8,10.2,51.861,19.60,,,
T,39.749320000,-94.847449000,260.7,,274.0,-4.2,51.880,19.16,,,
T,39.749322000,-94.847643000,260.2,,270.8,-3.3,51.897,16.63,,,
T,39.749318000,-94.847759000,257.4,,267.4,-28.3,51.907,9.95,,,
T,39.749276000,-94.848244000,257.9,,263.6,1.2,51.949,41.83,,,
T,39.749271000,-94.848299000,258.2,,263.3,8.0,51.954,4.75,,,
T,39.749312000,-94.848567000,259.4,,281.3,4.8,51.977,23.42,,,
T,39.749347000,-94.848670000,258.6,,293.8,-8.1,51.987,9.65,,,
T,39.749392000,-94.848765000,257.7,,301.6,-8.9,51.996,9.55,,,
T,39.749454000,-94.848850000,257.0,,313.5,-7.4,52.006,10.02,,,
T,39.749516000,-94.848908000,256.8,,324.3,-2.0,52.015,8.49,,,
T,39.749591000,-94.848950000,256.9,,336.7,1.2,52.024,9.07,,,
T,39.749666000,-94.848975000,256.9,,345.6,-0.3,52.032,8.60,,,
T,39.749742000,-94.848989000,256.7,,351.9,-1.9,52.041,8.52,,,
T,39.749821000,-94.848977000,256.2,,6.7,-6.3,52.050,8.83,,,
T,39.749895000,-94.848950000,255.3,,15.7,-10.1,52.058,8.54,,,
T,39.749960000,-94.848914000,254.6,,23.1,-9.3,52.066,7.85,,,
T,39.750029000,-94.848859000,254.2,,31.5,-4.2,52.075,9.00,,,
T,39.750079000,-94.848799000,254.4,,42.7,2.4,52.083,7.57,,,
T,39.750134000,-94.848697000,254.8,,55.0,3.9,52.093,10.66,,,
T,39.750176000,-94.848579000,254.2,,65.2,-5.4,52.104,11.14,,,
T,39.750215000,-94.848391000,253.7,,74.9,-3.3,52.121,16.68,1,,
T,39.750215000,-94.848391000,253.7,,74.9,,52.121,0.00,,,
T,39.750245000,-94.848243000,253.5,,75.2,-1.3,52.134,13.11,,,
T,39.750275000,-94.848169000,253.4,,62.2,-0.6,52.141,7.16,,,
T,39.750311000,-94.848123000,253.5,,44.5,0.2,52.147,5.61,,,
T,39.750349000,-94.848083000,253.5,,39.0,0.5,52.152,5.44,,,
T,39.750405000,-94.848044000,253.5,,28.2,0.8,52.160,7.06,,,
T,39.750485000,-94.847997000,253.6,,24.3,0.3,52.169,9.75,,,
T,39.750753000,-94.847992000,253.6,,0.8,0.2,52.199,29.76,,,
T,39.751686000,-94.847997000,254.2,,359.8,0.6,52.303,103.59,,,
T,39.752621000,-94.848002000,254.7,,359.8,0.5,52.406,103.81,,,
T,39.752793000,-94.848005000,255.0,,359.2,1.4,52.426,19.10,1,,
T,39.752793000,-94.848005000,255.0,,359.2,,52.426,0.00,,,
T,39.753554000,-94.848017000,255.6,,359.3,0.7,52.510,84.50,,,
T,39.754472000,-94.848026000,256.1,,359.6,0.5,52.612,101.93,,,
T,39.754525000,-94.848027000,256.1,,359.2,-0.7,52.618,5.89,,,
T,39.754551000,-94.848026000,256.1,,1.7,-0.7,52.621,2.89,,,
T,39.754607000,-94.848028000,256.0,,358.4,-0.6,52.627,6.22,,,
T,39.755297000,-94.848029000,255.6,,359.9,-0.5,52.704,76.61,,,
T,39.755840000,-94.848029000,255.2,,0.0,-0.8,52.764,60.29,,,
T,39.755924000,-94.848030000,255.1,,359.5,-0.6,52.773,9.33,,,
