type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,41.827781000,-103.567081000,1171.6,,112.6,-0.4,17.402,115.11,,,
T,41.827281000,-103.565476000,1171.5,,112.7,-0.1,17.546,144.44,,,
T,41.826353000,-103.562499000,1171.3,,112.7,-0.1,17.814,267.93,,,
T,41.825862000,-103.560927000,1171.2,,112.7,-0.1,17.955,141.52,,,
T,41.825406000,-103.559430000,1171.3,,112.2,0.1,18.090,134.28,,,
T,41.825086000,-103.558414000,1171.3,,112.9,-0.1,18.181,91.58,,,
T,41.824763000,-103.557375000,1170.9,,112.6,-0.4,18.275,93.48,,,
T,41.823970000,-103.554809000,1170.7,,112.5,-0.1,18.505,230.66,,,
T,41.823549000,-103.553479000,1170.7,,113.0,-0.1,18.625,119.98,,,
T,41.823322000,-103.552735000,1170.4,,112.3,-0.3,18.692,66.76,,,
T,41.822196000,-103.549113000,1170.2,,112.6,-0.1,19.018,325.87,,,
T,41.821494000,-103.546875000,1170.2,,112.8,0.0,19.220,201.62,,,
T,41.820830000,-103.544742000,1170.0,,112.7,-0.1,19.412,191.95,,,
T,41.820384000,-103.543292000,1170.1,,112.4,0.1,19.542,130.26,,,
T,41.819803000,-103.541426000,1170.0,,112.7,-0.1,19.710,167.93,,,
T,41.819560000,-103.540651000,1170.1,,112.8,0.1,19.780,69.82,,,
T,41.819313000,-103.539858000,1170.1,,112.7,-0.0,19.851,71.37,,,
T,41.819053000,-103.539035000,1170.3,,113.0,0.2,19.925,74.23,,,
T,41.818943000,-103.538672000,1170.0,,112.1,-0.9,19.958,32.54,,,
T,41.818703000,-103.537903000,1169.7,,112.7,-0.4,20.027,69.23,,,
T,41.818406000,-103.536958000,1169.5,,112.9,-0.2,20.112,85.16,,,
T,41.817127000,-103.532822000,1169.0,,112.5,-0.1,20.484,371.85,,,
T,41.816528000,-103.530886000,1168.8,,112.5,-0.1,20.658,174.07,,,
T,41.816342000,-103.530262000,1168.6,,111.8,-0.3,20.714,55.81,,,
T,41.816213000,-103.529807000,1168.7,,110.8,0.0,20.754,40.43,,,
T,41.816097000,-103.529371000,1168.6,,109.6,-0.2,20.793,38.45,,,
T,41.815983000,-103.528884000,1168.6,,107.4,0.1,20.835,42.40,,,
T,41.815862000,-103.528319000,1168.4,,106.0,-0.5,20.884,48.83,,,
T,41.815755000,-103.527767000,1168.4,,104.6,0.0,20.931,47.38,,,
T,41.815659000,-103.527230000,1168.3,,103.5,-0.3,20.977,45.88,,,
T,41.815578000,-103.526706000,1168.1,,101.7,-0.4,21.022,44.46,,,
T,41.815509000,-103.526168000,1168.0,,99.8,-0.2,21.067,45.35,,,
T,41.815446000,-103.525639000,1168.0,,99.1,-0.0,21.112,44.51,,,
T,41.815398000,-103.525103000,1167.9,,96.9,-0.3,21.156,44.85,,,
T,41.815367000,-103.524721000,1167.8,,96.2,-0.2,21.188,31.93,,,
T,41.815341000,-103.524276000,1167.7,,94.5,-0.3,21.225,37.09,,,
T,41.815321000,-103.523820000,1167.6,,93.4,-0.4,21.263,37.95,,,
T,41.815305000,-103.523267000,1167.5,,92.2,-0.1,21.309,45.98,,,
T,41.815310000,-103.522144000,1167.4,,89.7,-0.1,21.403,93.31,,,
T,41.815317000,-103.521199000,1167.5,,89.4,0.0,21.481,78.52,,,
T,41.815321000,-103.520698000,1167.5,,89.4,-0.0,21.523,41.63,,,
T,41.815324000,-103.519523000,1167.5,,89.8,0.1,21.620,97.63,,,
T,41.815207000,-103.519520000,1167.6,,178.9,0.6,21.633,13.00,,,
T,41.814701000,-103.519507000,1167.4,,178.9,-0.3,21.690,56.21,,,
T,41.813574000,-103.519473000,1167.5,,178.7,0.0,21.815,125.21,,,
T,41.812633000,-103.519444000,1167.6,,178.7,0.1,21.919,104.54,,,
T,41.811728000,-103.519420000,1167.5,,178.9,-0.1,22.020,100.54,1,,
T,41.811728000,-103.519420000,1167.5,,178.9,,22.020,0.00,,,
T,41.811608000,-103.519417000,1167.5,,178.9,0.2,22.033,13.33,,,
T,41.809573000,-103.519363000,1167.2,,178.9,-0.1,22.259,226.07,,,
T,41.807946000,-103.519315000,1167.4,,178.7,0.1,22.440,180.75,,,
T,41.807850000,-103.519313000,1167.4,,179.1,0.1,22.451,10.66,,,
