type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	41.771961000	-103.484139000	3815.9		298.2	-2.2	299.086	132.34								
T	41.772309000	-103.485075000	3811.3		296.5	-1.6	299.140	285.09								
T	41.772835000	-103.486556000	3814.5		295.5	0.7	299.225	447.16								
T	41.778552000	-103.502725000	3815.6		295.4	0.0	300.149	4877.72								
T	41.780197000	-103.507341000	3819.3		295.5	0.3	300.413	1394.46								
T	41.782330000	-103.513387000	3822.2		295.3	0.2	300.758	1823.04								
T	41.782699000	-103.514474000	3824.6		294.5	0.8	300.820	325.54								
T	41.783469000	-103.516603000	3819.3		295.9	-0.8	300.942	644.91								
T	41.784304000	-103.518996000	3826.4		295.1	1.0	301.078	720.10								
T	41.784900000	-103.520625000	3821.0		296.1	-1.1	301.172	494.53								
T	41.788115000	-103.529736000	3826.2		295.3	0.2	301.692	2747.15								
T	41.788935000	-103.532028000	3828.7		295.6	0.4	301.823	692.82								
T	41.789413000	-103.533401000	3829.0		295.0	0.1	301.902	412.97								
T	41.791560000	-103.539785000	3830.8		294.3	0.1	302.263	1908.69								
T	41.796351000	-103.553351000	3858.7		295.4	0.7	303.038	4090.65								
T	41.796518000	-103.553815000	3856.7		295.8	-1.4	303.064	140.40								
T	41.797063000	-103.555227000	3856.9		297.4	0.0	303.146	433.23								
T	41.797254000	-103.555691000	3854.4		298.9	-1.7	303.174	144.40								
T	41.797672000	-103.556764000	3858.7		297.6	1.3	303.236	329.86								
T	41.797894000	-103.557388000	3855.5		295.5	-1.7	303.272	188.40								
T	41.798415000	-103.559019000	3854.0		293.2	-0.3	303.364	483.56								
T	41.801226000	-103.568107000	3848.8		292.5	-0.2	303.871	2681.39								
T	41.801619000	-103.569347000	3846.6		293.0	-0.6	303.941	367.18								
T	41.802527000	-103.572315000	3842.2		292.3	-0.5	304.106	874.29								
T	41.805159000	-103.580795000	3855.2		292.6	0.5	304.581	2503.14								
T	41.805817000	-103.582943000	3859.0		292.3	0.6	304.700	632.83								
T	41.807001000	-103.586730000	3858.3		292.8	-0.1	304.912	1119.02								
T	41.809525000	-103.594897000	3865.8		292.5	0.3	305.369	2409.09								
T	41.810760000	-103.598853000	3876.8		292.7	0.9	305.590	1168.64								
T	41.813580000	-103.608036000	3878.2		292.4	0.1	306.102	2706.15								
T	41.813796000	-103.608872000	3876.7		289.1	-0.6	306.148	241.11								
T	41.814013000	-103.609869000	3878.6		286.3	0.7	306.202	283.06								
T	41.814190000	-103.610872000	3879.0		283.3	0.1	306.255	280.93								
T	41.814472000	-103.612842000	3887.4		280.9	1.6	306.359	546.78								
T	41.814608000	-103.613579000	3886.3		283.9	-0.5	306.398	206.93								
T	41.814803000	-103.614438000	3883.1		286.9	-1.3	306.444	244.71								
T	41.815032000	-103.615254000	3881.5		290.6	-0.7	306.489	237.58								
T	41.815334000	-103.616138000	3875.3		294.6	-2.3	306.539	264.92								
T	41.815477000	-103.616515000	3877.4		297.0	1.8	306.561	115.23								
T	41.815812000	-103.617295000	3878.0		300.0	0.2	306.607	245.18								
T	41.816512000	-103.618702000	3877.5		303.7	-0.1	306.695	460.63								
T	41.816971000	-103.619600000	3878.2		304.4	0.2	306.751	296.48								
T	41.817141000	-103.619969000	3887.7		301.7	8.0	306.773	118.13								
T	41.817430000	-103.620647000	3884.8		299.8	-1.3	306.814	212.72								
T	41.817555000	-103.620975000	3879.6		297.1	-5.2	306.833	100.35								
T	41.817821000	-103.621699000	3877.6		296.2	-0.9	306.874	219.88								
T	41.817987000	-103.622205000	3871.6		293.8	-4.0	306.903	150.61								
T	41.818251000	-103.623084000	3867.5		291.9	-1.6	306.952	258.20								
T	41.818428000	-103.623626000	3875.9		293.7	5.2	306.982	161.21								
T	41.819769000	-103.627949000	3877.2		292.6	0.1	307.224	1275.70								
T	41.821179000	-103.632504000	3881.2		292.6	0.3	307.478	1343.73								
T	41.821740000	-103.634443000	3884.5		291.2	0.6	307.586	566.69								
T	41.821823000	-103.635048000	3884.4		280.4	-0.1	307.617	167.66								
T	41.821857000	-103.635412000	3882.9		277.1	-1.4	307.636	99.99								
T	41.821807000	-103.640920000	3885.1		269.3	0.1	307.921	1501.46								
T	41.821736000	-103.645165000	3890.9		268.7	0.5	308.140	1157.38								
T	41.821751000	-103.645899000	3887.0		271.6	-1.9	308.178	200.15								
T	41.821675000	-103.652245000	3888.5		269.1	0.1	308.505	1730.00								
T	41.821589000	-103.660150000	3914.0		269.2	1.2	308.914	2154.96								
T	41.821460000	-103.674909000	3968.2		269.3	1.3	309.676	4023.26								
T	41.821434000	-103.677406000	3970.0		269.2	0.3	309.804	680.69								
T	41.821420000	-103.683556000	3999.7		269.8	1.8	310.122	1676.37								
T	41.821431000	-103.684672000	4012.5		270.8	4.2	310.180	304.22								
T	41.821424000	-103.686813000	4025.6		269.7	2.2	310.290	583.60								
T	41.821431000	-103.688443000	4040.6		270.3	3.4	310.374	444.31								
T	41.821463000	-103.688975000	4044.9		274.6	3.0	310.402	145.48								
T	41.821494000	-103.689272000	4047.0		278.0	2.5	310.417	81.74								
T	41.821585000	-103.689850000	4050.9		281.9	2.4	310.448	161.00								
T	41.821645000	-103.690145000	4051.6		285.3	0.9	310.464	83.33								
T	41.821781000	-103.690685000	4055.3		288.7	2.4	310.493	155.31								
T	41.821959000	-103.691223000	4055.0		293.9	-0.2	310.523	160.35								
T	41.823128000	-103.694407000	4071.1		296.2	1.7	310.706	966.78								
T	41.823526000	-103.695570000	4045.3		294.7	-7.4	310.772	348.60								
T	41.823880000	-103.696705000	4065.0		292.7	5.9	310.836	335.18								
T	41.824936000	-103.700404000	4098.5		291.0	3.1	311.040	1079.16								
T	41.825315000	-103.701601000	4106.7		293.0	2.3	311.107	354.29								
T	41.825580000	-103.702377000	4110.8		294.6	1.8	311.151	232.51								
T	41.825955000	-103.703414000	4112.0		295.9	0.4	311.211	313.95								
T	41.826515000	-103.704837000	4109.4		297.8	-0.6	311.294	438.26								
T	41.827164000	-103.706341000	4119.7		300.1	2.2	311.384	473.25								
T	41.828033000	-103.708221000	4122.5		301.8	0.5	311.498	602.35								
T	41.828061000	-103.708282000	4123.4		301.6	4.4	311.501	19.51								
T	41.828227000	-103.708132000	4120.2		34.0	-4.4	311.515	73.01								
T	41.828299000	-103.708000000	4118.4		53.8	-3.9	311.524	44.53								
T	41.828407000	-103.707903000	4119.6		33.8	2.6	311.533	47.41								
T	41.828418000	-103.707837000	4120.2		77.4	3.3	311.536	18.43								
T	41.828408000	-103.707706000	4120.7		95.8	1.4	311.543	35.89								
T	41.828102000	-103.707082000	4120.4		123.3	-0.1	311.581	203.37								

