Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
11577.620736,1577.1876,-0.0359844600820516,173.937168,42.808312,-106.415765,5174.5,-3.6,7.194,570.66
11675.79072,1577.00472,-0.00199999733333973,98.078544,42.8081,-106.416929,5173.9,-0.2,7.255,321.78
11844.77184,1572.79848,-0.0249947936189202,168.429432,42.807829,-106.418955,5160.1,-2.5,7.36,552.59
12058.814592,1571.03064,-0.00799982933988663,214.637112,42.807457,-106.42153,5154.3,-0.8,7.493,704.19
12293.778816,1578.19344,0.0309900753885694,233.702352,42.806834,-106.424259,5177.8,3.1,7.639,766.74
12499.774848,1577.09616,-0.00499995833395832,206.175864,42.806135,-106.426594,5174.2,-0.5,7.767,676.43
12686.458752,1580.0832,0.0159986348763435,187.049664,42.805404,-106.428654,5184,1.6,7.883,613.68
12865.095936,1579.38216,-0.00399997866687146,178.94808,42.804579,-106.430533,5181.7,-0.4,7.994,587.1
13050.170496,1584.16752,0.0259941437084617,185.553096,42.803591,-106.432362,5197.4,2.6,8.109,608.77
13217.542272,1587.5508,0.0199973339731505,167.024304,42.802608,-106.433907,5208.5,2,8.213,547.98
13380.086016,1589.95872,0.0149988751518506,162.507168,42.801588,-106.435331,5216.4,1.5,8.314,533.16
13568.379264,1588.3128,-0.00899975701180912,188.156088,42.800322,-106.436859,5211,-0.9,8.431,617.31
13769.547264,1593.15912,0.0239953935918699,201.664824,42.798868,-106.438335,5226.9,2.4,8.556,661.63
13878.982656,1592.61048,-0.00499995833395832,108.23448,42.798071,-106.439096,5225.1,-0.5,8.624,355.1
14027.042304,1594.01256,0.00899975701180912,149.2758,42.796972,-106.440146,5229.7,0.9,8.716,489.75
14535.595008,1597.12152,0.00599992800155516,507.586488,42.793218,-106.443683,5239.9,0.6,9.032,1665.31
14632.155648,1597.85304,0.00799982933988663,96.368616,42.792532,-106.444404,5242.3,0.8,9.092,316.17
15325.782912,1623.06,0.0359844600820516,693.28284,42.787379,-106.449184,5325,3.6,9.523,2274.55
15604.199424,1623.3648,0.000999999666666867,279.8064,42.785345,-106.451201,5326,0.1,9.696,918
15779.61792,1637.9952,0.0838032642313107,175.003968,42.784046,-106.452411,5374,8.4,9.805,574.16
16038.722304,1635.06912,-0.0109995563655408,258.753864,42.78209,-106.454128,5364.4,-1.1,9.966,848.93
16111.142784,1636.89792,0.0249947936189202,73.179432,42.781537,-106.454614,5370.4,2.5,10.011,240.09
16112.752128,1636.86744,-0.0449696618523276,0.743712,42.781533433,-106.454606309,5370.3,-4.5,10.012,2.44
16135.282944,1637.8428,0.0449696618523276,22.308312,42.781471377,-106.454865593,5373.5,4.5,10.026,73.19
16135.282944,1637.8428,-0.0029999910000486,0.539496,42.781475,-106.45487,5373.5,-0.3,10.026,1.77
16141.72032,1637.96472,0.0159986348763435,6.547104,42.781436,-106.45493,5373.9,1.6,10.03,21.48
16162.641792,1638.78768,0.03997868712329,20.951952,42.781326,-106.455138,5376.6,4,10.043,68.74
16185.172608,1640.586,0.082810188285538,21.628608,42.781217,-106.455357,5382.5,8.3,10.057,70.96
16207.703424,1642.23192,0.0698860016346425,23.57628,42.781132,-106.455621,5387.9,7,10.071,77.35
16233.452928,1644.94464,0.107583010392962,24.9936,42.781053,-106.455907,5396.8,10.8,10.087,82
16255.983744,1646.31624,0.0589316829636313,23.442168,42.781012,-106.456188,5401.3,5.9,10.101,76.91
16275.295872,1646.5296,0.0109995563655408,19.077432,42.780984,-106.456418,5402,1.1,10.113,62.59
16302.65472,1648.38888,0.0678954791630611,27.24912,42.780982,-106.456751,5408.1,6.8,10.13,89.4
16328.404224,1650.24816,0.0718759695563349,25.70988,42.781002,-106.457064,5414.2,7.2,10.146,84.35
16352.544384,1651.74168,0.0629168489263286,23.442168,42.781053,-106.457342,5419.1,6.3,10.161,76.91
16357.372416,1651.92456,0.0349857188285258,5.998464,42.781069,-106.457412,5419.7,3.5,10.164,19.68
16379.903232,1652.56464,0.0279926861068139,21.994368,42.781127,-106.457669,5421.8,2.8,10.178,72.16
16449.105024,1658.7216,0.0887661208651389,69.381624,42.781377,-106.458446,5442,8.9,10.221,227.63
16461.979776,1659.7884,0.0798299857122373,13.13688,42.781441,-106.458581,5445.5,8,10.229,43.1
16513.478784,1661.89152,0.0419753301053573,50.389536,42.781693,-106.459093,5452.4,4.2,10.261,165.32
16555.321728,1662.31824,0.00999966668666524,42.080688,42.781903,-106.459521,5453.8,1,10.287,138.06
16589.117952,1663.11072,0.0229959456201157,34.097976,42.782096,-106.459845,5456.4,2.3,10.308,111.87
16621.304832,1664.0556,0.0289918744331005,32.711136,42.782309,-106.460121,5459.5,2.9,10.328,107.32
16687.287936,1665.36624,0.0199973339731505,65.736216,42.782765,-106.460633,5463.8,2,10.369,215.67
16759.708416,1663.7508,-0.0229959456201157,71.387208,42.783333,-106.461041,5458.5,-2.3,10.414,234.21
16836.956928,1665.09192,0.0169983626172461,78.281784,42.784005,-106.461329,5462.9,1.7,10.462,256.83
16906.15872,1666.28064,0.0179980563778262,68.342256,42.784612,-106.461465,5466.8,1.8,10.505,224.22
17002.71936,1662.684,-0.0369831295219108,96.877632,42.785484,-106.461449,5455,-3.7,10.565,317.84
17493.56928,1644.73128,-0.0359844600820516,491.93196,42.789906,-106.461129,5396.1,-3.6,10.87,1613.95
17949.013632,1623.02952,-0.0479631868770767,454.615296,42.793988,-106.460734,5324.9,-4.8,11.153,1491.52
18006.950016,1618.36608,-0.0808235471053552,57.872376,42.794508,-106.460691,5309.6,-8.1,11.189,189.87
18109.948032,1614.79992,-0.0349857188285258,102.617016,42.79543,-106.460614,5297.9,-3.5,11.253,336.67
18369.052416,1607.75904,-0.0269934418682879,258.857496,42.797759,-106.460513,5274.8,-2.7,11.414,849.27
18922.666752,1575.99888,-0.0569383890598442,553.602144,42.802733,-106.460097,5170.6,-5.7,11.758,1816.28
18990.2592,1577.98008,0.0289918744331005,67.61988,42.803341,-106.460057,5177.1,2.9,11.8,221.85
19059.460992,1574.1396,-0.055941571233561,69.671184,42.803957,-106.459897,5164.5,-5.6,11.843,228.58
19167.28704,1572.70704,-0.0129992677409163,107.819952,42.8049,-106.459585,5159.8,-1.3,11.91,353.74
19218.786048,1571.00016,-0.0329880288209954,52.315872,42.80536,-106.459448,5154.2,-3.3,11.942,171.64
19337.877504,1578.31536,0.0619207400583113,118.73484,42.806404,-106.459137,5178.2,6.2,12.016,389.55
19439.266176,1593.09816,0.143996421708892,101.60508,42.807291,-106.458834,5226.7,14.5,12.079,333.35
19568.013696,1605.16824,0.0937245972739551,128.573784,42.808419,-106.458482,5266.3,9.4,12.159,421.83
19650.09024,1611.72144,0.0798299857122373,81.561432,42.809099,-106.458106,5287.8,8,12.21,267.59
19786.88448,1631.41152,0.143016874964747,136.51992,42.810154,-106.45725,5352.4,14.4,12.295,447.9
20028.28608,1642.04904,0.0439716382710356,241.517424,42.811993,-106.455675,5387.3,4.4,12.445,792.38
20168.299008,1641.92712,-0.000999999666666867,140.4366,42.813049,-106.454731,5386.9,-0.1,12.532,460.75
20269.68768,1645.37136,0.0339869077462549,101.089968,42.813817,-106.454068,5398.2,3.4,12.595,331.66
20369.467008,1639.85448,-0.0549446421065614,100.388928,42.81464,-106.453561,5380.1,-5.5,12.657,329.36
20406.48192,1641.22608,0.0379817251640402,36.655248,42.814945,-106.45339,5384.6,3.8,12.68,120.26
20437.059456,1641.98808,0.0249947936189202,30.531816,42.815205,-106.453269,5387.1,2.5,12.699,100.17
20453.152896,1641.68328,-0.020996913816563,15.846552,42.815343,-106.45322,5386.1,-2.1,12.709,51.99
20459.590272,1641.31752,-0.048960840065008,7.226808,42.815406,-106.453198,5384.9,-4.9,12.713,23.71
20485.339776,1639.88496,-0.057935093623417,24.807672,42.815622,-106.453121,5380.2,-5.8,12.729,81.39
20562.588288,1634.21568,-0.0728707407092984,77.196696,42.816304,-106.45294,5361.6,-7.3,12.777,253.27
20628.571392,1634.15472,-0.000999999666666867,65.909952,42.816895,-106.452869,5361.4,-0.1,12.818,216.24
20692.945152,1633.51464,-0.00999966668666524,65.772792,42.817487,-106.452857,5359.3,-1,12.858,215.79
21129.077376,1619.61576,-0.0319890840393151,434.580792,42.821399,-106.452865,5313.7,-3.2,13.129,1425.79
21763.158912,1606.11312,-0.020996913816563,634.541784,42.827111,-106.452854,5269.4,-2.1,13.523,2081.83
21850.063488,1606.41792,0.0029999910000486,86.983824,42.827894,-106.452851,5270.4,0.3,13.577,285.38
21895.12512,1606.17408,-0.00499995833395832,45.784008,42.828306,-106.452836,5269.6,-0.5,13.605,150.21
21940.186752,1606.02168,-0.00399997866687146,45.326808,42.828712,-106.452781,5269.1,-0.4,13.633,148.71
21990.076416,1605.62544,-0.00799982933988663,49.700688,42.829152,-106.452671,5267.8,-0.8,13.664,163.06
22038.356736,1604.19288,-0.0299910048568779,48.414432,42.829576,-106.452534,5263.1,-3,13.694,158.84
22078.590336,1603.73568,-0.0109995563655408,39.572184,42.829917,-106.452394,5261.6,-1.1,13.719,129.83
22118.823936,1603.00416,-0.0179980563778262,40.05072,42.830258,-106.452235,5259.2,-1.8,13.744,131.4
22170.322944,1602.7908,-0.00399997866687146,51.517296,42.830684,-106.451986,5258.5,-0.4,13.776,169.02
22223.431296,1605.86928,0.0589316829636313,52.474368,42.831105,-106.451695,5268.6,5.9,13.809,172.16
22291.023744,1605.0768,-0.0119994240497613,68.226432,42.831646,-106.4513,5266,-1.2,13.851,223.84
22398.849792,1609.55736,0.0419753301053573,107.387136,42.832497,-106.450677,5280.7,4.2,13.918,352.32
22466.44224,1610.83752,0.0189977141617588,67.912488,42.833049,-106.45032,5284.9,1.9,13.96,222.81
22628.985984,1604.37576,-0.03997868712329,163.028376,42.834432,-106.449653,5263.7,-4,14.061,534.87
22760.952192,1599.04176,-0.0409770494767878,131.286504,42.83556,-106.449174,5246.2,-4.1,14.143,430.73
22849.466112,1596.20712,-0.0319890840393151,89.406984,42.836304,-106.448757,5236.9,-3.2,14.198,293.33
22889.699712,1595.7804,-0.0109995563655408,39.233856,42.836619,-106.44854,5235.5,-1.1,14.223,128.72
22928.323968,1594.28688,-0.0379817251640402,39.624,42.83692,-106.44828,5230.6,-3.8,14.247,130
23002.353792,1593.12864,-0.0159986348763435,73.892664,42.837463,-106.447758,5226.8,-1.6,14.293,242.43
23084.430336,1596.0852,0.0359844600820516,81.948528,42.838007,-106.447081,5236.5,3.6,14.344,268.86
23211.568512,1599.83424,0.0289918744331005,127.744728,42.838719,-106.445854,5248.8,2.9,14.423,419.11
23578.498944,1602.97368,0.00899975701180912,365.689896,42.840558,-106.442144,5259.1,0.9,14.651,1199.77
23657.3568,1600.07808,-0.0369831295219108,80.013048,42.840974,-106.441345,5249.6,-3.7,14.7,262.51
23736.214656,1602.05928,0.0249947936189202,78.586584,42.841318,-106.440505,5256.1,2.5,14.749,257.83
23835.993984,1603.00416,0.00999966668666524,99.721416,42.841645,-106.439369,5259.2,1,14.811,327.17
23937.382656,1599.83424,-0.0319890840393151,100.70592,42.841853,-106.43817,5248.8,-3.2,14.874,330.4
24021.068544,1592.67144,-0.084796174523203,84.280248,42.841941,-106.437146,5225.3,-8.5,14.926,276.51
24331.671936,1588.9224,-0.0119994240497613,309.893208,42.841885,-106.433356,5213,-1.2,15.119,1016.71
24437.88864,1591.72656,0.0259941437084617,107.271312,42.841869,-106.432044,5222.2,2.6,15.185,351.94
24503.871744,1590.47688,-0.0189977141617588,65.535048,42.841917,-106.431245,5218.1,-1.9,15.226,215.01
24622.9632,1591.42176,0.00799982933988663,118.768368,42.842129,-106.429821,5221.2,0.8,15.3,389.66
24872.41152,1591.87896,0.00199999733333973,250.070112,42.842569,-106.426821,5222.7,0.2,15.455,820.44
