latitude,longitude
41.823971,-103.697018
41.82388,-103.696705
41.823807,-103.696466
41.823722,-103.69619
41.823636,-103.695916
41.823526,-103.69557
41.823406,-103.695204
41.823128,-103.694406
41.823017,-103.694097
41.822911,-103.693805
41.822696,-103.69322
41.822414,-103.692454
41.822366,-103.692325
41.821959,-103.691223
41.821867,-103.690957
41.821781,-103.690685
41.821708,-103.690413
41.821645,-103.690145
41.821585,-103.68985
41.821536,-103.689568
41.821494,-103.689272
41.821463,-103.688975
41.821442,-103.688694
41.821431,-103.688443
41.821427,-103.688201
41.821424,-103.686812
41.821425,-103.686565
41.821431,-103.685263
41.821431,-103.68481
41.821431,-103.684672
41.821431,-103.68463
41.82143,-103.684529
41.82142,-103.683556
41.821425,-103.681203
41.821429,-103.6795
41.821432,-103.678262
41.821433,-103.677743
41.821434,-103.677559
41.821434,-103.677406
41.821443,-103.676514
41.821449,-103.675806
41.821458,-103.675082
41.821463,-103.674557
41.821494,-103.670974
41.821497,-103.670102
41.821502,-103.669663
41.821503,-103.669565
41.821509,-103.668992
41.821517,-103.668185
41.821524,-103.667496
41.821531,-103.666783
41.821539,-103.665957
41.821542,-103.665735
41.821546,-103.665407
41.821546,-103.665215
41.821552,-103.664524
41.821554,-103.664256
41.821558,-103.6638
41.821564,-103.663117
41.821564,-103.663014
41.82157,-103.662361
41.821576,-103.661719
41.821579,-103.661033
41.821586,-103.660458
41.821588,-103.660297
41.821589,-103.660144
41.821598,-103.658862
41.821613,-103.657464
41.821637,-103.655406
41.821639,-103.655214
41.821643,-103.654755
41.821644,-103.654642
41.821651,-103.654052
41.821652,-103.653941
41.821656,-103.653602
41.821666,-103.653239
41.82167,-103.652576
41.82168,-103.651968
41.821691,-103.651109
41.821696,-103.650595
41.821705,-103.649836
41.821723,-103.648277
41.821751,-103.645899
41.821749,-103.645783
41.821736,-103.645165
41.821737,-103.645082
41.821766,-103.643344
41.821789,-103.642104
41.821807,-103.640925
41.821807,-103.640895
41.821816,-103.64014
41.821827,-103.63915
41.821835,-103.63846
41.821843,-103.637355
41.821855,-103.636211
41.821857,-103.635585
41.821857,-103.635412
41.821823,-103.635048
41.821781,-103.634715
41.82174,-103.634443
41.821596,-103.633942
41.821495,-103.633588
41.821373,-103.633191
41.821229,-103.632674
41.821179,-103.632504
41.820655,-103.630804
41.82061,-103.630658
41.820541,-103.630436
41.820535,-103.630418
41.820466,-103.630196
41.81991,-103.628405
41.819562,-103.628572
41.8192,-103.628771
41.81908,-103.628854
41.818976,-103.628956
41.818876,-103.629101
41.818798,-103.629256
41.818744,-103.629412
41.818716,-103.629562
41.818704,-103.629731
41.81871,-103.629908
41.818738,-103.630074
41.818796,-103.630243
41.818868,-103.630383
41.818962,-103.630517
41.819066,-103.630611
41.819149,-103.63066
41.819149,-103.63066
41.819192,-103.630686
41.819328,-103.630737
41.81948,-103.630755
41.819627,-103.630731
41.819789,-103.630684
41.820122,-103.630557
41.820235,-103.630481
41.821251,-103.629817
41.821844,-103.629425
41.822139,-103.629234
41.822389,-103.629086
41.822648,-103.628949
41.822944,-103.628801
41.823341,-103.628637
41.823737,-103.628503
41.824208,-103.628379
41.82458,-103.628306
41.824895,-103.628262
41.825193,-103.628233
41.825748,-103.628232
41.826348,-103.628283
41.826947,-103.628395
41.827574,-103.628582
41.828124,-103.628808
41.828752,-103.629141
41.829389,-103.629576
41.829896,-103.629995
41.830434,-103.63051
41.830843,-103.630975
41.833228,-103.633576
41.8339,-103.634128
41.834563,-103.634535
41.835203,-103.63486
41.83577,-103.635078
41.836364,-103.635229
41.836903,-103.635327
41.837502,-103.635369
41.838409,-103.63538
41.83988,-103.635393
41.841526,-103.635393
41.842128,-103.635395
41.844483,-103.635436
41.844944,-103.635399
41.845365,-103.635337
41.845731,-103.635261
41.846088,-103.635157
41.846403,-103.635047
41.846695,-103.634926
41.847003,-103.634781
41.847295,-103.634623
41.84767,-103.63439
41.847982,-103.634166
41.848285,-103.633927
41.848542,-103.633705
41.848861,-103.6334
41.849114,-103.633144
41.84935,-103.632881
41.849614,-103.63256
41.849847,-103.632244
41.85005,-103.631946
41.850282,-103.631569
41.850453,-103.631267
41.850617,-103.630963
41.85083,-103.630519
41.851031,-103.630101
41.851552,-103.628944
41.852628,-103.626635
41.853036,-103.625746
41.853141,-103.625521
41.85176,-103.624345
41.85176,-103.624345
41.849997,-103.622832
41.848289,-103.621368
41.846717,-103.62001
41.845593,-103.619058
41.845345,-103.618839
41.845184,-103.618692
41.844943,-103.618463
41.844694,-103.618209
41.844434,-103.617915
41.844152,-103.61757
41.843938,-103.617297
41.84389,-103.617224
41.843776,-103.617051
41.843617,-103.61681
41.843418,-103.616489
41.843279,-103.616255
41.843247,-103.616201
41.843063,-103.615854
41.842918,-103.615554
41.842754,-103.615179
41.842651,-103.614928
41.842548,-103.614644
41.842422,-103.614275
41.842305,-103.613912
41.842109,-103.613267
41.841587,-103.611566
41.840919,-103.609407
41.840265,-103.607296
41.839364,-103.604399
41.838736,-103.602372
41.838116,-103.600367
41.837289,-103.597698
41.836864,-103.596342
41.836057,-103.593745
41.835697,-103.592577
41.835208,-103.591006
41.834618,-103.589104
41.834263,-103.587977
41.833979,-103.587067
41.833185,-103.584505
41.832782,-103.583213
41.831811,-103.580076
41.831105,-103.577787
41.830257,-103.57506
41.829818,-103.573663
41.829121,-103.571415
41.828675,-103.569965
41.828425,-103.56917
41.828209,-103.568462
41.828178,-103.568361
41.827781,-103.567081
41.827281,-103.565476
41.826353,-103.562499
41.825862,-103.560927
41.825406,-103.55943
41.825086,-103.558414
41.824763,-103.557375
41.82397,-103.554809
41.823549,-103.553479
41.823322,-103.552735
41.822196,-103.549113
41.821494,-103.546875
41.82083,-103.544742
41.820384,-103.543292
41.819803,-103.541426
41.81956,-103.540651
41.819313,-103.539858
41.819053,-103.539035
41.818943,-103.538672
41.818703,-103.537903
41.818406,-103.536958
41.817127,-103.532822
41.816528,-103.530886
41.816342,-103.530262
41.816213,-103.529807
41.816097,-103.529371
41.815983,-103.528884
41.815862,-103.528319
41.815755,-103.527767
41.815659,-103.52723
41.815578,-103.526706
41.815509,-103.526168
41.815446,-103.525639
41.815398,-103.525103
41.815367,-103.524721
41.815341,-103.524276
41.815321,-103.52382
41.815305,-103.523267
41.81531,-103.522144
41.815317,-103.521199
41.815321,-103.520698
41.815324,-103.519523
41.815207,-103.51952
41.814701,-103.519507
41.813574,-103.519473
41.812633,-103.519444
41.811728,-103.51942
41.811728,-103.51942
41.811608,-103.519417
41.809573,-103.519363
41.807946,-103.519315
41.80785,-103.519313
41.806672,-103.519301
41.805441,-103.519277
41.804294,-103.519277
41.804119,-103.519277
41.802976,-103.519269
41.801454,-103.519267
41.800673,-103.519278
41.800437,-103.519279
41.800057,-103.519277
41.798405,-103.519266
41.796896,-103.519255
41.795817,-103.519256
41.794378,-103.519222
41.793336,-103.519186
41.792364,-103.519157
41.792188,-103.519156
41.791192,-103.519155
41.790189,-103.51914
41.788992,-103.519129
41.788047,-103.519137
41.787399,-103.519146
41.786754,-103.519156
41.785604,-103.519172
41.78553,-103.519173
41.785322,-103.519177
41.785197,-103.51922
41.784887,-103.51924
41.784832,-103.519243
41.784675,-103.519253
41.78462,-103.519316
41.784587,-103.5194
41.784569,-103.519494
41.78457,-103.519729
41.784735,-103.520176
41.784735,-103.520176
41.7849,-103.520625
41.785302,-103.521765
41.785613,-103.522633
41.785821,-103.523232
41.786169,-103.524207
41.786995,-103.526544
41.787281,-103.52737
41.78778,-103.528776
41.788115,-103.529736
41.788544,-103.530947
41.788935,-103.532028
41.789413,-103.533401
41.789862,-103.534732
41.790249,-103.535893
41.790497,-103.53662
41.791157,-103.538587
41.79156,-103.539785
41.792008,-103.541043
41.793032,-103.543951
41.79307,-103.544059
41.793721,-103.545893
41.794069,-103.546886
41.794655,-103.548543
41.794821,-103.549012
41.795137,-103.549896
41.79634,-103.553321
41.796351,-103.553351
41.796518,-103.553815
41.797063,-103.555227
41.797254,-103.555691
41.797672,-103.556764
41.797894,-103.557388
41.798415,-103.559019
41.798764,-103.560159
41.799594,-103.562826
41.800635,-103.56619
41.800789,-103.566681
41.801226,-103.568107
41.801343,-103.568478
41.801619,-103.569347
41.801736,-103.569731
41.801966,-103.570484
41.802174,-103.571151
41.802614,-103.572602
41.802736,-103.573003
41.802949,-103.573667
41.80311,-103.574195
41.803327,-103.574883
41.803674,-103.576015
41.803931,-103.576833
41.804209,-103.577737
41.805159,-103.580795
41.805817,-103.582943
41.806232,-103.58426
41.806602,-103.585457
41.807001,-103.58673
41.807246,-103.587536
41.807754,-103.589181
41.808204,-103.590623
41.808608,-103.591938
41.809525,-103.594897
41.809543,-103.594955
41.810287,-103.597338
41.81076,-103.598853
41.811253,-103.600458
41.812194,-103.603506
41.81263,-103.604921
41.813221,-103.606861
41.813312,-103.607147
41.813333,-103.607212
41.813451,-103.607604
41.81358,-103.608036
41.813693,-103.608467
41.813796,-103.608872
41.813906,-103.609363
41.814013,-103.609869
41.814102,-103.610373
41.814189,-103.610872
41.814266,-103.611404
41.814347,-103.61198
41.814405,-103.612402
41.814472,-103.612842
41.814546,-103.613256
41.814608,-103.613579
41.814688,-103.613959
41.814803,-103.614438
41.814911,-103.614836
41.815032,-103.615254
41.815196,-103.615746
41.815334,-103.616138
41.815477,-103.616515
41.815672,-103.616971
41.815812,-103.617295
41.816003,-103.61768
41.816512,-103.618702
41.816777,-103.619214
41.816971,-103.6196
41.817141,-103.619969
41.817283,-103.620306
41.81743,-103.620647
41.817555,-103.620975
41.817687,-103.621334
41.817821,-103.621699
41.817911,-103.621967
41.817987,-103.622205
41.818251,-103.623083
41.818428,-103.623625
41.818849,-103.624988
41.819355,-103.626615
41.819568,-103.627304
41.819855,-103.628226
41.81991,-103.628405
41.820466,-103.630196
41.820535,-103.630418
41.820541,-103.630436
41.82061,-103.630658
41.820655,-103.630804
41.821179,-103.632504
41.821229,-103.632674
41.821373,-103.633191
41.821495,-103.633588
41.821596,-103.633942
41.82174,-103.634443
41.821781,-103.634715
41.821823,-103.635048
41.821857,-103.635412
41.821857,-103.635585
41.821855,-103.636211
41.821843,-103.637355
41.821835,-103.63846
41.821827,-103.63915
41.821816,-103.64014
41.821807,-103.640895
41.821807,-103.640925
41.821789,-103.642104
41.821766,-103.643344
41.821737,-103.645082
41.821736,-103.645165
41.821749,-103.645783
41.821751,-103.645899
41.821723,-103.648277
41.821705,-103.649836
41.821696,-103.650595
41.821691,-103.651109
41.82168,-103.651968
41.82167,-103.652576
41.821666,-103.653239
41.821656,-103.653602
41.821652,-103.653941
41.821651,-103.654052
41.821644,-103.654642
41.821643,-103.654755
41.821639,-103.655214
41.821637,-103.655406
41.821613,-103.657464
41.821598,-103.658862
41.821589,-103.660144
41.821588,-103.660297
41.821586,-103.660458
41.821579,-103.661033
41.821576,-103.661719
41.82157,-103.662361
41.821564,-103.663014
41.821564,-103.663117
41.821558,-103.6638
41.821554,-103.664256
41.821552,-103.664524
41.821546,-103.665215
41.821546,-103.665407
41.821542,-103.665735
41.821539,-103.665957
41.821531,-103.666783
41.821524,-103.667496
41.821517,-103.668185
41.821509,-103.668992
41.821503,-103.669565
41.821502,-103.669663
41.821497,-103.670102
41.821494,-103.670974
41.821463,-103.674557
41.821458,-103.675082
41.821449,-103.675806
41.821443,-103.676514
41.821434,-103.677406
41.821434,-103.677559
41.821433,-103.677743
41.821432,-103.678262
41.821429,-103.6795
41.821425,-103.681203
41.82142,-103.683556
41.82143,-103.684529
41.821431,-103.68463
41.821431,-103.684672
41.821431,-103.68481
41.821431,-103.685263
41.821425,-103.686565
41.821424,-103.686812
41.821427,-103.688201
41.821431,-103.688443
41.821442,-103.688694
41.821463,-103.688975
41.821494,-103.689272
41.821536,-103.689568
41.821585,-103.68985
41.821645,-103.690145
41.821708,-103.690413
41.821781,-103.690685
41.821867,-103.690957
41.821959,-103.691223
41.822366,-103.692325
41.822414,-103.692454
41.822696,-103.69322
41.822911,-103.693805
41.823017,-103.694097
41.823128,-103.694406
41.823406,-103.695204
41.823526,-103.69557
41.823636,-103.695916
41.823722,-103.69619
41.823807,-103.696466
41.82388,-103.696705
41.823971,-103.697018
41.824035,-103.697239
41.824132,-103.697579
41.824653,-103.699436
41.824787,-103.699902
41.824936,-103.700404
41.825108,-103.700952
41.825315,-103.701601
41.82538,-103.701798
41.82558,-103.702377
41.825773,-103.702918
41.825955,-103.703414
41.826193,-103.704032
41.826383,-103.704507
41.826515,-103.704837
41.826698,-103.705269
41.826878,-103.705688
41.827164,-103.706341
41.827608,-103.707301
41.828061,-103.708282
41.828166,-103.708188
41.828227,-103.708132
41.828271,-103.708042
41.828299,-103.708
41.828314,-103.707981
41.828365,-103.707938
41.828407,-103.707903
41.828416,-103.707868
41.828418,-103.707837
41.82842,-103.707789
41.828417,-103.707751
41.828408,-103.707706
41.828152,-103.707183
41.828102,-103.707082
41.828102,-103.707082
41.828152,-103.707183
41.828408,-103.707706
41.828438,-103.707768
41.828493,-103.707879
41.828458,-103.707955
41.828436,-103.707988
41.828421,-103.708006
41.828368,-103.708055
41.828342,-103.708072
41.828301,-103.708096
41.828227,-103.708132
41.828166,-103.708188
41.828061,-103.708282
41.8285,-103.709239
41.829134,-103.710618
41.830115,-103.712757
41.830717,-103.714054
41.830803,-103.714241
41.831481,-103.715718
41.831872,-103.716534
41.832223,-103.717197
41.832533,-103.717748
41.832905,-103.718353
41.833144,-103.718727
41.833361,-103.719051
41.833617,-103.719407
41.834181,-103.720132
41.835382,-103.721664
41.836579,-103.723182
41.837158,-103.723938
41.838144,-103.725193
41.838386,-103.725502
41.838909,-103.726193
41.839499,-103.726973
41.840179,-103.727825
41.840648,-103.728411
41.841339,-103.729268
41.841843,-103.7299
41.842103,-103.730241
41.842621,-103.730898
41.843464,-103.731973
41.84368,-103.732259
41.843987,-103.732648
41.84434,-103.733092
41.844506,-103.733291
41.844879,-103.733776
41.845025,-103.733949
41.845176,-103.734117
41.84533,-103.734275
41.845547,-103.734481
41.845797,-103.734689
41.846021,-103.734854
41.846232,-103.734994
41.846431,-103.735111
41.846716,-103.735252
41.846945,-103.735347
41.847153,-103.735425
41.847336,-103.73548
41.847584,-103.735546
41.847852,-103.735596
41.84807,-103.735622
41.848612,-103.735647
41.849403,-103.735651
41.850176,-103.735658
41.851052,-103.735672
41.851148,-103.735674
41.854038,-103.735718
41.854802,-103.735724
41.855592,-103.735736
41.857936,-103.735766
41.858375,-103.73577
41.859495,-103.735783
41.860258,-103.735801
41.86103,-103.735805
41.863351,-103.735835
41.864126,-103.735838
41.8646,-103.735847
41.86516,-103.735868
41.865314,-103.735838
41.86568,-103.735839
41.865703,-103.734226
41.865708,-103.733871
41.86571,-103.733749
41.865737,-103.733423
41.86578,-103.729334
41.865821,-103.726701
41.865865,-103.723912
41.865886,-103.722601
41.865911,-103.720756
41.865937,-103.719304
41.865969,-103.716601
41.865978,-103.714272
41.866025,-103.71159
41.866044,-103.709371
41.866052,-103.708355
41.866091,-103.705004
41.866096,-103.704575
41.866099,-103.704192
41.866124,-103.701337
41.866136,-103.700038
41.866136,-103.700038
41.866182,-103.695016
41.868562,-103.694898
41.870068,-103.694848
41.870612,-103.694827
41.872922,-103.694775
41.874005,-103.694741
41.874097,-103.694741
41.874254,-103.694741
41.874392,-103.694741
41.874454,-103.694739
41.875349,-103.69477
41.876108,-103.694772
41.876586,-103.694751
41.877097,-103.694717
41.877476,-103.694686
41.877915,-103.694626
41.878522,-103.694527
41.879026,-103.694435
41.879554,-103.694321
41.880185,-103.694161
41.880811,-103.693981
41.881452,-103.693793
41.882355,-103.69351
41.883537,-103.693162
41.883805,-103.693082
41.884013,-103.693004
41.884145,-103.692936
41.884285,-103.692849
41.884418,-103.69274
41.884554,-103.692607
41.884688,-103.692453
41.884814,-103.692285
41.88493,-103.6921
41.885032,-103.691896
41.885135,-103.691655
41.885206,-103.691425
41.885262,-103.691178
41.885303,-103.690927
41.885327,-103.690674
41.885338,-103.690465
41.885332,-103.690232
41.885305,-103.689976
41.885262,-103.689735
41.885202,-103.6895
41.885122,-103.689263
41.885035,-103.689057
41.884922,-103.688843
41.884789,-103.68864
41.884637,-103.688454
41.884466,-103.688284
41.884316,-103.688156
41.884118,-103.688025
41.883911,-103.687925
41.883717,-103.687857
41.883488,-103.687819
41.88323,-103.687807
41.883044,-103.687798
41.881951,-103.68778
41.881712,-103.687812
41.881609,-103.687835
41.881518,-103.687871
41.881431,-103.687927
41.881362,-103.687996
41.88131,-103.68807
41.881264,-103.68818
41.881236,-103.688268
41.881169,-103.688654
41.881162,-103.689354
41.881175,-103.689798
41.881201,-103.690175
41.881237,-103.690522
41.881288,-103.690873
41.881351,-103.691239
41.881433,-103.691603
41.881524,-103.691942
41.881634,-103.692313
41.881753,-103.692651
41.881912,-103.693052
41.882065,-103.693382
41.882113,-103.693472
41.882217,-103.693668
41.882239,-103.69371
41.882382,-103.693951
41.882575,-103.694241
41.88274,-103.694469
41.883064,-103.694919
41.883938,-103.696175
41.884339,-103.696737
41.884725,-103.697302
41.885345,-103.698186
41.886206,-103.699482
41.886804,-103.700355
41.887412,-103.701255
41.887801,-103.701779
41.887994,-103.702042
41.888686,-103.703052
41.889746,-103.704562
41.890364,-103.705442
41.891458,-103.706986
41.891732,-103.707372
41.892466,-103.708421
41.892466,-103.708421
41.89394,-103.710529
41.894034,-103.710662
41.89543,-103.712644
41.896127,-103.713671
41.89624,-103.713827
41.896835,-103.714644
41.898003,-103.716293
41.898195,-103.716567
41.898484,-103.716981
41.899378,-103.718259
41.900168,-103.719388
41.901762,-103.721668
41.902483,-103.72271
41.902594,-103.722865
41.903341,-103.72391
41.903644,-103.724344
41.904638,-103.725767
41.904815,-103.726021
41.906346,-103.72819
41.907039,-103.729193
41.907077,-103.729248
41.907458,-103.729799
41.908382,-103.731089
41.909395,-103.732518
41.90955,-103.73274
41.911106,-103.734968
41.911472,-103.735486
41.912115,-103.736396
41.912338,-103.736715
41.913914,-103.738968
41.91426,-103.739444
41.914496,-103.739784
41.91527,-103.740899
41.915945,-103.741836
41.916841,-103.743143
41.91818,-103.745038
41.918799,-103.745932
41.919572,-103.747038
41.920134,-103.74788
41.920754,-103.748872
41.921224,-103.749662
41.921624,-103.750373
41.922389,-103.751818
41.92282,-103.7527
41.923472,-103.754125
41.923937,-103.755227
41.924258,-103.756036
41.92458,-103.756899
41.924927,-103.757879
41.92542,-103.759367
41.925765,-103.760541
41.926081,-103.761554
41.92653,-103.763085
41.926753,-103.763809
41.927112,-103.764979
41.927555,-103.766355
41.927919,-103.767362
41.928418,-103.768683
41.928581,-103.769069
41.928624,-103.76917
41.928738,-103.769439
41.92882,-103.769632
41.928849,-103.769701
41.928907,-103.769838
41.929445,-103.771025
41.92992,-103.772014
41.931094,-103.774345
41.931525,-103.775213
41.932401,-103.776941
41.932423,-103.776986
41.932921,-103.777993
41.933629,-103.77938
41.934239,-103.780608
41.934325,-103.780776
41.935037,-103.782171
41.935917,-103.783935
41.936478,-103.785047
41.936961,-103.78602
41.937812,-103.787699
41.940084,-103.79224
41.940461,-103.793016
41.940517,-103.793137
41.940674,-103.793479
41.940771,-103.793715
41.941126,-103.794582
41.94149,-103.795594
41.941913,-103.796993
41.94203,-103.797437
41.942126,-103.797804
41.942318,-103.798678
41.942502,-103.799649
41.942614,-103.800398
41.942656,-103.800745
41.942728,-103.801342
41.942736,-103.801405
41.942805,-103.802168
41.942815,-103.802573
41.942814,-103.803152
41.942825,-103.803487
41.942828,-103.803846
41.942832,-103.804623
41.942822,-103.80596
41.94282,-103.806276
41.942819,-103.806663
41.942814,-103.807348
41.942805,-103.80801
41.942793,-103.808707
41.942792,-103.809395
41.94279,-103.809636
41.942785,-103.810079
41.94278,-103.810766
41.942777,-103.811262
41.942774,-103.811745
41.942771,-103.812247
41.942767,-103.812895
41.942763,-103.813536
41.942757,-103.814972
41.942756,-103.815246
41.942746,-103.817703
41.942742,-103.818259
41.942744,-103.818433
41.942754,-103.818638
41.942765,-103.818814
41.942775,-103.818942
41.942799,-103.819195
41.942851,-103.819465
41.942892,-103.819661
41.942995,-103.819874
41.943068,-103.820045
41.943914,-103.821752
41.944759,-103.823459
41.945498,-103.825118
41.945875,-103.826033
41.946388,-103.827388
41.946585,-103.827922
41.948233,-103.83293
41.948588,-103.833951
41.951705,-103.842049
41.952186,-103.843279
41.952783,-103.844808
41.953566,-103.846834
41.954058,-103.848078
41.954727,-103.849876
41.955413,-103.851654
41.955727,-103.852478
41.956335,-103.854032
41.957502,-103.857047
41.958071,-103.858505
41.958875,-103.860615
41.958999,-103.86092
41.959353,-103.861834
41.959445,-103.862096
41.959753,-103.862863
41.960998,-103.8661
41.961186,-103.866581
41.961645,-103.867785
41.961763,-103.868096
41.96221,-103.869234
41.96282,-103.870825
41.962973,-103.871215
41.963371,-103.872257
41.963606,-103.87291
41.963754,-103.873388
41.963869,-103.873836
41.963895,-103.873935
41.96403,-103.874563
41.964118,-103.875119
41.964175,-103.875586
41.964232,-103.87622
41.964251,-103.876604
41.964263,-103.877549
41.96425,-103.878325
41.964225,-103.879275
41.96415,-103.881779
41.964144,-103.882147
41.964119,-103.88337
41.964113,-103.884811
41.964114,-103.886764
41.964102,-103.887886
41.964074,-103.88967
41.964058,-103.890431
41.964013,-103.891484
41.964007,-103.891686
41.963915,-103.894777
41.963859,-103.89668
41.96376,-103.899191
41.963734,-103.901272
41.963625,-103.908085
41.963621,-103.909443
41.963603,-103.911001
41.963587,-103.911964
41.963551,-103.914149
41.963533,-103.915899
41.963531,-103.916012
41.963523,-103.916442
41.963509,-103.917546
41.963505,-103.91779
41.963483,-103.919441
41.963482,-103.919466
41.963468,-103.920109
41.963461,-103.92079
41.963445,-103.922136
41.963434,-103.922833
41.963422,-103.923499
41.96342,-103.92417
41.963409,-103.92487
41.963397,-103.925549
41.963388,-103.926246
41.963379,-103.92694
41.96337,-103.927626
41.963359,-103.928307
41.963351,-103.928976
41.963343,-103.929908
41.963325,-103.930626
41.963311,-103.931731
41.963293,-103.934625
41.963298,-103.935943
41.963305,-103.937865
41.963281,-103.940382
41.96328,-103.940759
41.963282,-103.941081
41.963291,-103.941415
41.963305,-103.941773
41.963326,-103.942188
41.96336,-103.942694
41.963886,-103.949841
41.963912,-103.95019
41.963912,-103.950198
41.963957,-103.950796
41.964434,-103.957215
41.964612,-103.95965
41.964752,-103.96154
41.964905,-103.963585
41.965006,-103.964955
41.965241,-103.968089
41.965416,-103.970797
41.965548,-103.972666
41.965598,-103.973242
41.965891,-103.977276
41.96596,-103.978182
41.966081,-103.979858
41.966109,-103.980195
41.966117,-103.980288
41.96612,-103.980325
41.966138,-103.980532
41.966152,-103.980656
41.966188,-103.980976
41.966197,-103.981052
41.966302,-103.981669
41.966459,-103.982384
41.966613,-103.983005
41.966685,-103.983273
41.966931,-103.984181
41.967109,-103.984887
41.967285,-103.985606
41.967429,-103.986347
41.96755,-103.987045
41.967647,-103.987747
41.967737,-103.988509
41.967812,-103.989256
41.968107,-103.992729
41.968233,-103.994247
41.968311,-103.995134
41.968376,-103.995778
41.968465,-103.996496
41.968581,-103.99727
41.968687,-103.997875
41.968833,-103.998547
41.968979,-103.999158
41.969198,-103.999999
41.969464,-104.000877
41.969698,-104.001575
41.969905,-104.002157
41.970124,-104.00278
41.971012,-104.005311
41.971492,-104.006639
41.972258,-104.008837
41.972481,-104.009477
41.973196,-104.01153
41.974349,-104.014816
41.975005,-104.016713
41.975174,-104.017149
41.975315,-104.017511
41.97551,-104.017956
41.97574,-104.018448
41.975976,-104.018901
41.976306,-104.019472
41.976377,-104.019581
41.97661,-104.019937
41.976977,-104.020452
41.97745,-104.021012
41.978475,-104.022119
41.979282,-104.022969
41.980343,-104.02408
41.980948,-104.024728
41.981985,-104.025844
41.983071,-104.026997
41.983628,-104.027603
41.984939,-104.028983
41.985315,-104.029391
41.987184,-104.031372
41.987439,-104.031643
41.988172,-104.032383
41.988454,-104.032648
41.988775,-104.032934
41.989333,-104.033381
41.989852,-104.033775
41.990266,-104.034068
41.991402,-104.034781
41.992078,-104.035215
41.992552,-104.035528
41.992821,-104.035729
41.993164,-104.036001
41.99345,-104.036236
41.993892,-104.036626
41.994226,-104.036954
41.994548,-104.037278
41.994811,-104.037564
41.994912,-104.037688
41.994946,-104.037729
41.995291,-104.038133
41.995645,-104.038606
41.996302,-104.039514
41.996543,-104.039856
41.99716,-104.040731
41.997492,-104.041217
41.997731,-104.041598
41.998118,-104.042228
41.998158,-104.042298
41.998284,-104.042521
41.998448,-104.04281
41.998464,-104.042838
41.998776,-104.043414
41.998911,-104.043669
41.999147,-104.044139
41.999423,-104.044742
41.999724,-104.045381
41.999974,-104.045926
42.000181,-104.046378
42.00063,-104.047447
42.000789,-104.047785
42.001025,-104.048291
42.00121,-104.04872
42.001529,-104.049459
42.001637,-104.049703
42.001745,-104.049947
42.001858,-104.050203
42.002537,-104.051742
42.002944,-104.052583
42.002974,-104.052645
42.00346,-104.053579
42.004446,-104.055474
42.005994,-104.05853
42.00724,-104.060954
42.007842,-104.062158
42.009172,-104.064746
42.01532,-104.076801
42.017936,-104.081881
42.019281,-104.084544
42.02009,-104.086097
42.02083,-104.087557
42.021343,-104.088645
42.022342,-104.090961
42.022747,-104.091863
42.023548,-104.093772
42.025396,-104.098063
42.030932,-104.11091
42.03104,-104.111206
42.034536,-104.119323
42.037198,-104.125504
42.037902,-104.127157
42.038057,-104.127521
42.039176,-104.130121
42.039545,-104.130958
42.04131,-104.135041
42.041473,-104.135432
42.044099,-104.141554
42.045445,-104.14473
42.045904,-104.145826
42.046584,-104.147427
42.047517,-104.149578
42.048218,-104.151208
42.049096,-104.153254
42.049765,-104.154807
42.051456,-104.158751
42.051899,-104.159779
42.052708,-104.161606
42.053026,-104.162331
42.053255,-104.16286
42.053304,-104.162973
42.053714,-104.163941
42.053972,-104.164547
42.05486,-104.166651
42.055108,-104.16724
42.055577,-104.168366
42.056364,-104.170181
42.056692,-104.17097
42.05699,-104.171676
42.057628,-104.173143
42.057927,-104.173848
42.057982,-104.173972
42.058278,-104.174665
42.05875,-104.175745
42.059052,-104.176453
42.059141,-104.176663
42.059566,-104.177659
42.059802,-104.178218
42.060162,-104.179094
42.060355,-104.179573
42.060635,-104.180268
42.060909,-104.180901
42.061221,-104.181621
42.061491,-104.182285
42.06156,-104.182456
42.061734,-104.182848
42.061808,-104.182988
42.061931,-104.183147
42.062057,-104.183276
42.062189,-104.183409
42.062297,-104.18353
42.062372,-104.183654
42.062384,-104.183677
42.062455,-104.183822
42.062482,-104.183882
42.062708,-104.184378
42.063005,-104.185076
42.063069,-104.185226
42.063185,-104.185497
42.063292,-104.18575
42.063588,-104.186429
42.063894,-104.187133
42.064199,-104.187811
42.064646,-104.188809
42.065039,-104.189744
42.06521,-104.190184
42.065495,-104.190843
42.065799,-104.191543
42.066029,-104.192058
42.066448,-104.193013
42.066737,-104.193711
42.066907,-104.194095
42.067023,-104.194398
42.067117,-104.194679
42.067184,-104.194909
42.067317,-104.195443
42.067421,-104.195827
42.067533,-104.196171
42.067656,-104.196498
42.0678,-104.196841
42.068119,-104.197583
42.068588,-104.19868
42.068981,-104.199594
42.069373,-104.20052
42.069377,-104.20053
42.069611,-104.201068
42.069758,-104.201411
42.070709,-104.20361
42.071305,-104.20495
42.072693,-104.208261
42.073787,-104.210766
42.073951,-104.211046
42.074099,-104.211271
42.074265,-104.211496
42.074922,-104.212312
42.075444,-104.212977
42.07555,-104.213108
42.076058,-104.213731
42.076137,-104.213831
42.076467,-104.214249
42.076687,-104.214534
42.07675,-104.214635
42.076846,-104.214788
42.076964,-104.215027
42.077032,-104.21517
42.077067,-104.215244
42.077162,-104.21549
42.077234,-104.215707
