Time (s),Velocity [m/s],Drag Force [N],S.O.C
0.12822169960580962,0.1024098415314879,0.002621943910626116,0.9999866004444813
0.1333491443041318,0.10493026038307468,0.002752589886014963,0.9999860646110669
0.138476589002454,0.10732546854902925,0.0028796890498171664,0.9999855287776576
0.14360403370077618,0.1095950077477564,0.003002766430807697,0.9999849929442537
0.14873147839909837,0.11173841923922095,0.003121368583519976,0.9999844571108552
0.15385892309742055,0.11375524381148441,0.003235063873652566,0.9999839212774619
0.15898636779574274,0.11564502176724191,0.003343442764886464,0.999983385444074
0.16411381249406493,0.11740729291035906,0.0034461181071347123,0.9999828496106912
0.1778829021935784,0.12150514112251698,0.0036908748298006915,0.9999814106994577
0.17788307027328665,0.12150524713819295,0.0036908812705283367,0.9999814106818927
0.1778832254372762,0.1215053975388935,0.003690890407771137,0.9999814106656776
0.17788338060126574,0.12150556658384501,0.0036909006777152984,0.9999814106494624
0.17788353576525529,0.12150573551597756,0.0036909109408196725,0.9999814106332474
0.17788369092924483,0.12150590073930807,0.0036909209786176464,0.9999814106170323
0.17788384609323438,0.12150606439832132,0.003690930921392252,0.9999814106008172
0.1778842327476663,0.1215064736076632,0.0036909557821424386,0.9999814105604106
0.1778846194020982,0.1215068830275145,0.003690980655765523,0.999981410520004
0.17788500605653013,0.12150729270479445,0.0036910055451121484,0.9999814104795974
0.17788539271096204,0.1215077024897377,0.0036910304410836528,0.9999814104391909
0.17788925925528123,0.12151180058279566,0.003691279420218275,0.9999814100351253
0.17789312579960043,0.12151589871387815,0.003691528410060373,0.9999814096310597
0.17789699234391962,0.12151999685088714,0.003691777408659905,0.9999814092269943
0.17793565778711154,0.12156097822924795,0.003694267857012924,0.9999814051863393
0.17797432323030346,0.12160195960791818,0.0036967591451214413,0.9999814011456843
0.17801298867349538,0.12164294098565458,0.0036992512729098607,0.9999813971050294
0.17819050904767186,0.12183109423993983,0.003710703880925275,0.9999813785536172
0.17836802942184835,0.12201924747054037,0.003722174188319243,0.999981360002205
0.17854554979602483,0.12220740067670037,0.0037336621950388965,0.999981341450793
0.1787230701702013,0.12239555385820802,0.0037451679010643752,0.9999813228993808
0.179250578236375,0.122954657541163,0.0037794619527661676,0.9999812677732042
0.17977808630254868,0.12351376100508844,0.0038139122894055265,0.9999812126470276
0.18030559436872237,0.12407286424903824,0.003848518910740068,0.9999811575208509
0.18083310243489606,0.12463196727202247,0.00388328181652362,0.9999811023946744
0.18610818309663288,0.13022298498904855,0.004239506454864491,0.999980551132913
0.1913832637583697,0.1358139794735158,0.004611359255108144,0.999979999871157
0.19665834442010652,0.14140494977582685,0.004998839955276028,0.9999794486094068
0.20193342508184334,0.146995894901395,0.005401948279465492,0.9999788973476621
0.22586916428618214,0.1723645294837983,0.007427382756042793,0.9999763959912226
0.24980490349052095,0.19773253236877428,0.009774538589242092,0.9999738946348983
0.27374064269485976,0.22309981031471748,0.01244338134061573,0.9999713932786889
0.2976763818991986,0.24846627019809506,0.015433871856538195,0.9999688919225947
0.32161212110353743,0.2738318190042965,0.018745966274800446,0.9999663905666158
0.3920259387207661,0.3484456593585757,0.03035359438145814,0.9999590321137927
0.4624397563379947,0.4230484434522989,0.044742496376853236,0.9999516736619657
0.5328535739552234,0.4976378051604734,0.06191084628123332,0.999944315211135
0.603267391572452,0.5722113785745117,0.08185646544253578,0.9999369567613006
0.6736812091896807,0.6467667986508862,0.10457682295927898,0.9999295983124624
0.7440950268069093,0.7213017016418509,0.13006903619785742,0.9999222398646206
0.951304181597989,0.9404965186909434,0.22113342541744602,0.9999005859136983
1.0,0.9919738098023072,0.246003009833426,0.9998954970622745
1.048695818402011,1.0434360580751865,0.272189701822871,0.9998904082113274
1.097391636804022,1.0948824845216112,0.29969191372805404,0.9998853193608566
1.146087455206033,1.1463123105712882,0.3285079783418214,0.9998802305108623
1.194783273608044,1.1977247581197727,0.358636149053267,0.9998751416613445
1.243479092010055,1.2491190495653863,0.3900745999967835,0.999870052812303
1.4239269057958213,1.4393951834778296,0.5179646235547937,0.9998511955158856
1.6043747195815876,1.6293718710906078,0.663713173575327,0.999832338226011
1.784822533367354,1.8190097556500417,0.8271991227875062,0.9998134809426794
1.9652703471531203,2.0082696121022194,1.0082867087232998,0.9997946236658906
2.0,2.044648603029318,1.0451469774674356,0.9997909943254883
2.0007765074141073,2.044956536739835,1.0454618092887449,0.9997909131784166
2.0015530148282146,2.0452644641602347,1.045776682089163,0.999790832031345
2.002329522242322,2.0455723851570036,1.046091595729228,0.9997907508842734
2.0057934975455654,2.04694593794706,1.0474969182194924,0.9997903888897249
2.009257472848809,2.048319365077289,1.048903055337657,0.9997900268951789
2.0127214481520523,2.0496926645281612,1.0503100047551384,0.9997896649006353
2.016185423455296,2.0510658355312184,1.0517177654208436,0.9997893029060939
2.0267259947992984,2.055243481531186,1.0560064420941075,0.9997882013886457
2.037266566143301,2.059419933759454,1.0603026158914484,0.9997870998712197
2.0478071374873035,2.0635951898672835,1.0646062769108475,0.9997859983538161
2.058347708831306,2.067769247480618,1.0689174152066403,0.9997848968364349
2.1008864340434106,2.0846023216654657,1.0863917098732625,0.9997804514281852
2.143425159255515,2.1014156817970076,1.1039869669255955,0.999776006020299
2.1859638844676197,2.1182091715297324,1.1217025235881688,0.9997715606127766
2.2285026096797242,2.13498263498977,1.1395377129269655,0.9997671152056177
2.271041334891829,2.1517359167910413,1.1574918639021456,0.9997626697988223
2.4321213809036277,2.214989434680136,1.226544548936157,0.9997458365207358
2.5932014269154267,2.277942969657665,1.2972560432531957,0.9997290032478628
2.7542814729272256,2.340588190069893,1.3695882688736645,0.9997121699802036
2.9153615189390245,2.4029168245059656,1.4435023163734584,0.9996953367177581
3.0,2.4355373533061404,1.48296054983737,0.9996864917896409
3.0846384810609755,2.4680670237904385,1.5228387084804482,0.9996776468629631
3.169276962121951,2.5005046565220552,1.5631308843221203,0.9996688019377247
3.2539154431829265,2.5328490760358195,1.6038311104938763,0.9996599570139258
3.338553924243902,2.5650991118356816,1.6449333633850507,0.9996511120915665
3.5258027089335666,2.636105859006879,1.737263524972599,0.9996315441538057
3.7130514936232313,2.7066324289181756,1.8314647763178757,0.9996119762230903
3.900300278312896,2.7766664054493626,1.927469081787771,0.9995924082994203
4.0,2.8137504519608916,1.9792979014775305,0.9995819894547322
4.001324104855679,2.815103567495066,1.981202023930862,0.9995818510828164
4.002648209711358,2.8164566525247765,1.9831070188877675,0.999581712710901
4.003972314567037,2.817809706392947,1.9850128853605762,0.999581574338986
4.008530555324506,2.822467385248574,1.9915805351979805,0.9995810979926476
4.013088796081974,2.8271247029689177,1.9981585215342728,0.9995806216463132
4.017647036839443,2.831781651756963,2.004746830806848,0.9995801452999831
4.022205277596911,2.8364382284555725,2.0113454559610466,0.999579668953657
4.0338346524987685,2.848316792677921,2.02822713786276,0.9995784536580601
4.045464027400626,2.8601929175259784,2.045175881366442,0.9995772383624902
4.057093402302483,2.872066593158194,2.0621916288838285,0.9995760230669477
4.06872277720434,2.8839378095695585,2.079274322366216,0.9995748077714324
4.118916827079633,2.935147110434721,2.153772139973323,0.9995695623820111
4.169110876954925,2.986309583137976,2.229511231585428,0.999564316993096
4.219304926830218,3.037424453389869,2.306486827512686,0.9995590716046872
4.269498976705511,3.0884909190406273,2.3846940392491045,0.9995538262167846
4.371042137333076,3.1916478223887546,2.54665395553972,0.9995432147361417
4.472585297960641,3.2945968342706946,2.7135920750966207,0.9995326032575708
4.574128458588206,3.3973312919121104,2.8854649767513023,0.9995219917810717
4.675671619215771,3.4998445965326908,3.062228049969768,0.9995113803066445
4.7772147798433355,3.6021302116583143,3.243835515435393,0.9995007688342892
5.0,3.8257147485322514,3.6590233342842966,0.9994774873207624
5.000089603009829,3.8258044370279074,3.6591948975956057,0.9994774779570657
5.0001641256049245,3.825879030587268,3.659337589171843,0.9994774701693029
5.00023864820002,3.8259536240128047,3.6594802832741786,0.9994774623815402
5.000313170795116,3.8260282173045552,3.659622979902668,0.9994774545937773
5.000687544983102,3.826402944749414,3.660339873896747,0.9994774154709134
5.0010619191710886,3.8267776688812463,3.661056831762046,0.9994773763480496
5.001436293359075,3.8271523896553044,3.6617738534110766,0.9994773372251857
5.001810667547061,3.827527107055392,3.6624909388109548,0.9994772981023219
5.002374177714654,3.8280911274609415,3.6635704200362955,0.9994772392143637
5.002937687882247,3.828655140210401,3.664650045664881,0.9994771803264054
5.0035011980498405,3.829219145304561,3.665729815691748,0.9994771214384474
5.004064708217434,3.829783142743733,3.6668097301110163,0.9994770625504893
5.004628218385027,3.8303471325268976,3.6678897889142568,0.9994770036625313
5.005975627108077,3.8316956570136083,3.670472901994237,0.9994768628555812
5.007323035831127,3.8330441377035105,3.673056840395812,0.9994767220486316
5.008670444554177,3.834392574579538,3.6756416039976743,0.9994765812416823
5.010017853277227,3.8357409676280434,3.67822719268503,0.9994764404347333
5.011365262000277,3.8370893168354887,3.6808136063432593,0.9994762996277846
5.012712670723327,3.8384376221870022,3.683400844855152,0.9994761588208364
5.0149823766667545,3.840708739298232,3.687760905030454,0.9994759216319563
5.017252082610182,3.8429797318505714,3.692123304853572,0.9994756844430771
5.019521788553609,3.845250599771152,3.696488043760101,0.9994754472541989
5.0217914944970365,3.8475213429891784,3.7008551211893126,0.9994752100653218
5.024061200440464,3.8497919614340024,3.7052245365804657,0.9994749728764457
5.026330906383891,3.852062455033948,3.7095962893705416,0.9994747356875707
5.028600612327319,3.8543328237168137,3.7139703789952065,0.9994744984986967
5.031510495633494,3.857243373839278,3.7195816112567543,0.9994741944099916
5.03442037893967,3.8601537183714947,3.7251966823643192,0.9994738903212881
5.037330262245845,3.8630638571627935,3.73081559112937,0.9994735862325863
5.040240145552021,3.8659737900622098,3.7364383363619917,0.9994732821438862
5.0431500288581965,3.8688835169185722,3.742064916871055,0.9994729780551879
5.046059912164372,3.8717930375808014,3.7476953314647923,0.9994726739664911
5.048969795470548,3.874702351897986,3.7533295789509458,0.9994723698777962
5.052563550552129,3.8782951192585595,3.760293258016191,0.9994719943231188
5.056157305633711,3.881887571373532,3.7672627791960744,0.9994716187684443
5.059751060715293,3.8854797079586416,3.774238140239593,0.9994712432137722
5.063344815796874,3.889071528729669,3.781219338893931,0.9994708676591028
5.066938570878456,3.8926630334024845,3.788206372904558,0.9994704921044358
5.070532325960038,3.8962542216930225,3.795199240015175,0.9994701165497716
5.074126081041619,3.8998450933172526,3.8021979379676627,0.9994697409951101
5.0794476924149965,3.9051618526347256,3.8125722738183705,0.9994691848759821
5.084769303788374,3.9104779160371015,3.822959382953468,0.9994686287568597
5.090090915161751,3.9157932826026625,3.833359258019034,0.9994680726377432
5.095412526535128,3.921107951409942,3.843771891652568,0.9994675165186324
5.100734137908505,3.9264219215377043,3.8541972764829597,0.9994669603995272
5.106055749281882,3.9317351920649313,3.8646354051304654,0.9994664042804277
5.1113773606552595,3.9370477620708266,3.875086270206726,0.9994658481613339
5.120972699519925,3.9466250253023087,3.8939622725856124,0.9994648454291344
5.13056803838459,3.956200002660696,3.912879615263123,0.9994638426969535
5.140163377249255,3.965772688753902,3.9318382547165887,0.9994628399647911
5.14975871611392,3.975343078192276,3.9508381473328096,0.9994618372326473
5.159354054978586,3.9849111655886023,3.9698792494081783,0.9994608345005217
5.168949393843251,3.99447694555811,3.9889615171488124,0.9994598317684149
5.197948402337605,4.023372542104441,4.046881653139987,0.9994568013141266
5.22694741083196,4.05224686578814,4.105176165322451,0.9994537708600074
5.255946419326314,4.081099768368447,4.163843829844248,0.9994507404060571
5.284945427820668,4.10993110182082,4.222883415428525,0.9994477099522758
5.313944436315023,4.138740718334015,4.282293683398989,0.9994446794986634
5.476044942622724,4.299375708816275,4.621157871389863,0.9994277396789887
5.638145448930425,4.459301879906436,4.971343314034268,0.9994107998645938
5.671316951727864,4.491938753503677,5.0443784413070425,0.9994073333794613
5.6786832634402336,4.499182559453129,5.060660925821803,0.9994065635859071
5.6860495751526035,4.5064286285352795,5.07697474602059,0.9994057937923638
5.693415886864973,4.513679559190025,5.093325790762464,0.9994050239988315
5.700782198577343,4.520936169252156,5.10971596161309,0.99940425420531
5.708148510289713,4.528198357964295,5.126145092267635,0.9994034844117994
5.725140335966973,4.544970361628886,5.164188897021252,0.9994017087339102
5.742132161644233,4.56177097086015,5.202438597645588,0.9993999330560788
5.759123987321493,4.578600258862149,5.240895082613135,0.9993981573783054
5.776115812998753,4.595458339437096,5.279559337375488,0.9993963817005902
5.815792096631643,4.634935018107385,5.370655655519527,0.9993922354546145
5.855468380264534,4.674570599655999,5.462902572792061,0.9993880892089552
5.895144663897424,4.714366406265486,5.556312653131139,0.9993839429636121
5.934820947530315,4.754323749109797,5.650898577837358,0.9993797967185853
5.974497231163205,4.794443941345034,5.746673176675026,0.999375650473875
6.0,4.82031863303343,5.808867930992318,0.9993729853877308
6.0021314943764175,4.821097524536197,5.8107453352722604,0.9993727626426631
6.004262988752835,4.821876905296497,5.812624222457931,0.9993725398975963
6.006394483129252,4.822656785760099,5.814504618309482,0.9993723171525305
6.015957650158917,4.826161551538312,5.822958830386671,0.9993713177840727
6.025520817188582,4.829676206489439,5.831443064882555,0.999370318415633
6.035083984218247,4.833200908584848,5.83995775568635,0.9993693190472116
6.044647151247911,4.8367357179366275,5.848503101290986,0.9993683196788085
6.070018968019673,4.846162942689672,5.871323816774654,0.9993656682777529
6.095390784791434,4.855661555396168,5.894362285138083,0.9993630168768264
6.120762601563195,4.865231679159284,5.917619822973767,0.9993603654760294
6.146134418334956,4.874873439111073,5.941097761837654,0.9993577140753617
6.224130410614285,4.904963276785731,6.0146661866541535,0.9993495633541375
6.302126402893615,4.935734996181595,6.090369988132933,0.9993414126341358
6.380122395172944,4.967192423476545,6.168250142960699,0.9993332619153564
6.458118387452274,4.999339467744521,6.248348778437019,0.9993251111977993
6.536114379731603,5.0321801177608725,6.330709184396957,0.9993169604814647
6.77291339403656,5.136177612868222,6.595080117732176,0.9992922145816642
7.0,5.242060842998957,6.8698004704257345,0.9992684836556404
7.22708660596344,5.354079296029231,7.166541277042216,0.9992447527399785
7.45417321192688,5.472350625291456,7.486655341531948,0.9992210218346786
7.532229038399623,5.514469908765603,7.60234459367033,0.99921286488119
7.610284864872366,5.557347775316066,7.721028573952606,0.9992047079289258
7.642381277961265,5.57520040445284,7.770714887452777,0.9992013538054281
7.6508658799892,5.5799382983521735,7.783927853354338,0.9992004671517749
7.659350482017135,5.5846786373544415,7.797158870630765,0.9991995804981364
7.667835084045071,5.589419931080763,7.810403791490721,0.9991986938445121
7.676319686073006,5.594162433562185,7.8236633332695975,0.9991978071909025
7.684804288100941,5.598906649902994,7.836938918581992,0.9991969205373071
7.693288890128876,5.603652652986173,7.850230763829743,0.9991960338837264
7.705700917481129,5.610598414426622,7.869703641991632,0.9991947368083608
7.718112944833381,5.617547517457952,7.8892100277245,0.9991934397330263
7.730524972185633,5.624499955157261,7.908749936391008,0.9991921426577226
7.742936999537886,5.631455766036171,7.92832351120551,0.99919084558245
7.755349026890138,5.638414974341998,7.947930855721019,0.9991895485072083
7.804869058530228,5.66621390183022,8.026494995323512,0.9991843735908665
7.854389090170318,5.6940671699370045,8.105600233938603,0.9991791986750173
7.903909121810408,5.721975000833253,8.185249477540177,0.9991740237596609
7.9534291534504975,5.749937632313156,8.265445693872755,0.9991688488447971
8.0,5.776285137041171,8.341367496100684,0.9991639821244865
8.002317745241557,5.779105837670875,8.349516070750397,0.9991637399167937
8.004635490483114,5.781926621576775,8.357668864324555,0.999163497709102
8.006953235724671,5.784747490649932,8.36582588264517,0.9991632555014112
8.014925753545509,5.7944512385939015,8.3939162891106,0.9991624223619108
8.022898271366346,5.804155972070186,8.4220566370295,0.9991615892224228
8.030870789187183,5.813861712304699,8.45024700245063,0.9991607560829473
8.03884330700802,5.823568467900767,8.47848742508202,0.9991599229434849
8.059009025634596,5.848125328069157,8.550142463200997,0.9991578155972358
8.079174744261172,5.872688729791817,8.622118229255957,0.9991557082510685
8.099340462887747,5.89725869865539,8.694415039716667,0.9991536009049828
8.119506181514323,5.921835260683013,8.767033213667162,0.9991514935589789
8.211255135678828,6.033736391933074,9.101493711834387,0.9991419056650539
8.303004089843332,6.145776987236151,9.442643694210366,0.9991323177728202
8.394753044007837,6.25795950097732,9.790514278968075,0.9991227298822781
8.486501998172342,6.370286380613866,10.145137142758626,0.9991131419934275
8.578250952336846,6.4827600661879385,10.506544518940261,0.9991035541062684
8.84228962395931,6.807282372184982,11.5847733236651,0.9990759617250118
9.0,7.001733147331557,12.256066766610369,0.9990594807942731
9.15771037604069,7.196657777000576,12.947970789815718,0.9990429998685323
9.217260810934176,7.270385842193519,13.21462757359199,0.9990367767770973
9.233647455547832,7.29068821683457,13.288533668772612,0.9990350643533262
9.250034100161487,7.311000914045245,13.362683591292601,0.999033351929609
9.266420744775143,7.331325391800749,13.437083000115601,0.9990316395059458
9.282807389388799,7.351661899362574,13.511733170634832,0.9990299270823363
9.299194034002454,7.372010293510666,13.586633941906804,0.9990282146587809
9.338742029300986,7.4211683964121935,13.768435091976782,0.999024081847173
9.378290024599519,7.470395762861002,13.951703213442903,0.9990199490358793
9.417838019898051,7.519692813087149,14.136445000798629,0.9990158162248999
9.457386015196583,7.569059982718626,14.322667255498121,0.9990116834142347
9.580766654926773,7.723529344670523,14.91322638449667,0.9989987899985251
9.704147294656963,7.878698131613562,15.518471062272758,0.9989858965858744
9.827527934387152,8.034579229485818,16.13861584872123,0.9989730031762826
9.950908574117342,8.191185470775856,16.773879854162374,0.9989601097697494
10.0,8.253701407910649,17.030896732736558,0.9989549796649969
10.003120957635272,8.255649235432093,17.038936074622626,0.9989546535217149
10.006241915270543,8.257597616982402,17.04697960099836,0.9989543273784348
10.009362872905815,8.259546564493558,17.055027362759333,0.9989540012351565
10.022068587297241,8.267486346198243,17.087832621143594,0.9989526734749721
10.034774301688667,8.275435331296638,17.120707480618176,0.9989513457148194
10.047480016080094,8.283393682326675,17.15365272410237,0.9989500179546988
10.06018573047152,8.291361461580992,17.18666872164762,0.9989486901946105
10.094323455740822,8.31281613203287,17.275728011246482,0.9989451227677288
10.128461181010124,8.33433913731742,17.365302213955218,0.9989415553410811
10.162598906279426,8.355930617671566,17.45539412183528,0.9989379879146677
10.196736631548728,8.377590715106733,17.546006547460635,0.9989344204884884
10.332831139338566,8.464626371263977,17.91247490127439,0.9989201984796504
10.468925647128405,8.552763897500121,18.287442571595363,0.9989059764745343
10.605020154918243,8.642012477558103,18.671094915567483,0.9988917544731396
10.64861046577334,8.67083473085417,18.795843732446723,0.9988871992462995
10.692200776628436,8.699772220941506,18.921509174066376,0.9988826440198413
10.701839526324438,8.706186507125135,18.949420874211942,0.9988816367619316
10.71147827602044,8.712612499842734,18.977404143103964,0.9988806295040407
10.721117025716442,8.719056404414347,19.00548614583971,0.9988796222461683
10.730755775412444,8.725520891525013,19.033678707109864,0.9988786149883147
10.740394525108446,8.732006149551278,19.061982848950336,0.9988776077304797
10.762858686536257,8.747199125472298,19.12837313516583,0.9988752602058922
10.785322847964068,8.76250208370236,19.19536069172205,0.9988729126814059
10.807787009391879,8.777915042974026,19.262948125417424,0.998870565157021
10.83025117081969,8.793438164553244,19.331138688455383,0.9988682176327376
10.87532101251722,8.8249150775577,19.469781531526305,0.998863507795635
10.920390854214752,8.856837388057825,19.610892129624737,0.9988587979589407
10.965460695912283,8.889206400126046,19.754497606010464,0.9988540881226545
11.0,8.91431556401408,19.866255493705918,0.9988504787366635
11.034539304087717,8.93968842628551,19.979507289765778,0.9988468693509124
11.069078608175435,8.96532558404299,20.094265706973946,0.9988432599654008
11.103617912263152,8.991227641642434,20.21054362595874,0.9988396505801289
11.13815721635087,9.017395210010921,20.328354093381975,0.9988360411950968
11.313729229408636,9.154539778636586,20.951399639659897,0.9988176937823531
11.489301242466404,9.298645125324523,21.61620029168038,0.9987993463758033
11.66487325552417,9.449798833478248,22.32467449830171,0.9987809989754476
11.689156703801329,9.471264827539805,22.426214358348155,0.9987784613383026
11.693782771889538,9.475369678757092,22.445657637277318,0.9987779779110005
11.698408839977747,9.479472509599763,22.465099765064405,0.9987774944837026
11.703034908065955,9.483563933970641,22.48449622242718,0.998777011056409
11.707660976154164,9.487639057882873,22.503823723166153,0.9987765276291196
11.712287044242373,9.491697070629112,22.523078320147317,0.9987760442018346
11.719102249549243,9.497645693912569,22.55131843177399,0.9987753320082181
11.725917454856113,9.503559053059234,22.579408668746034,0.9987746198146109
11.732732660162982,9.509437197431579,22.60734895297384,0.998773907621013
11.739547865469852,9.515280099234653,22.635138841722757,0.9987731954274246
11.768798689655625,9.539956727116301,22.752693588812893,0.9987701386965142
11.798049513841399,9.563982030702578,22.867438070900448,0.9987670819657756
11.827300338027172,9.587354656457217,22.97934232717297,0.998764025235209
11.856551162212945,9.610073270393142,23.088377065581188,0.9987609685048144
11.918461484520236,9.655995510301963,23.309562323742917,0.9987544988359204
11.980371806827527,9.698970979651817,23.517509516032028,0.9987480291677966
12.0,9.711978993991101,23.5806339949311,0.9987459780092659
12.00199886710131,9.714586550531504,23.593297961941897,0.9987457691264012
12.00399773420262,9.717191051807362,23.605950484331263,0.9987455602435374
12.005653374732756,9.719346123398868,23.61642226660715,0.9987453872280658
12.00730901526289,9.721499036228357,23.62688587784722,0.9987452142125947
12.008964655793026,9.723649797514392,23.637341346175422,0.9987450411971244
12.019980420051022,9.737907753934788,23.706711856035817,0.9987438900428858
12.030996184309018,9.752071735966787,23.775725785860566,0.9987427388886713
12.042011948567014,9.766140686174236,23.84437597553694,0.9987415877344811
12.05302771282501,9.780114145769552,23.912658176070423,0.9987404365803153
12.074495860167396,9.807071246129997,24.044661606667443,0.998738193145734
12.095964007509782,9.833664050418987,24.17523716412569,0.9987359497112454
12.117432154852168,9.859891710628398,24.304366136329648,0.9987337062768493
12.138900302194553,9.885753380898661,24.432029976987327,0.998731462842546
12.204193002155915,9.962150951095039,24.811112893100944,0.9987246397167168
12.269485702117276,10.035133111629092,25.175974142028643,0.9987178165917442
12.334778402078637,10.104678381966563,25.5261313007456,0.9987109934676281
12.400071102039998,10.170766748084366,25.86112406098466,0.9987041703443688
12.46536380200136,10.233379636500674,26.180514696186666,0.9986973472219661
12.615614069064554,10.364170690290692,26.85400852437016,0.9986816459911796
12.652782123542083,10.393650005176786,27.00699010752785,0.9986777619109215
12.689950178019613,10.421983928381186,27.154437250858937,0.9986738778309411
12.697214732924246,10.427387830349856,27.18260424113207,0.9986731186814117
12.702916626948404,10.43160469160289,27.20459411046786,0.9986725228307135
12.708618520972562,10.435814060423791,27.226553775934722,0.998671926980022
12.714229880184769,10.439957916143708,27.24818032271292,0.9986713405902686
12.719841239396976,10.444104912070895,27.26983185358585,0.9986707542005215
12.725452598609182,10.448254160054772,27.29150374827546,0.9986701678107808
12.731063957821389,10.4524048633445,27.313191856816935,0.9986695814210462
12.736675317033596,10.456556860050371,27.33489534186662,0.9986689950313181
12.751282448925622,10.467372071400991,27.391469520286368,0.9986674685790614
12.765889580817648,10.478197386325277,27.44815511669847,0.9986659421268477
12.780496712709674,10.489032919135648,27.50495289467782,0.9986644156746767
12.7951038446017,10.499878691118509,27.561863132051133,0.9986628892225486
12.87292575515068,10.557834276844066,27.866966154325862,0.9986547567971493
12.95074766569966,10.616081712355106,28.17529773085013,0.9986466243729667
13.0,10.653096875717653,28.372118260856304,0.9986414774828075
13.04925233430034,10.690229688648264,28.57025269901419,0.9986363305931357
13.098504668600679,10.727480456844885,28.769709237997237,0.9986311837039514
13.147757002901018,10.764849481272861,28.97049608861515,0.9986260368152546
13.337392078373343,10.909840155721135,29.756153055846337,0.9986062198783285
13.527027153845667,11.056605595410684,30.562131823116708,0.9985864029486284
13.716662229317992,11.205163175928785,31.388920449797613,0.9985665860261542
13.906297304790316,11.355530306559476,32.237017135797686,0.9985467691109061
14.0,11.430503203122145,32.6641008691464,0.9985369771572866
14.00557844185174,11.431351730522852,32.66895059673195,0.998536394208863
14.011156883703482,11.4322022064322,32.67381182218831,0.9985358112604454
14.016735325555223,11.433054671892851,32.67868478262274,0.9985352283120341
14.038684128033811,11.436426665512556,32.69796371891166,0.9985329346573607
14.0606329305124,11.439828820172217,32.71742085871071,0.9985306410027819
14.082581732990988,11.443261660127266,32.73705935553466,0.9985283473482992
14.104530535469577,11.446725367789861,32.756880411400985,0.9985260536939131
14.165834584751382,11.456563351299328,32.81321095558373,0.9985196474086317
14.227138634033187,11.466642290317226,32.870971353522876,0.9985132411241056
14.288442683314992,11.476962110862212,32.9301648235417,0.9985068348403345
14.349746732596797,11.487522731388022,32.99079462603913,0.9985004285573187
14.417478006132376,11.499470456896367,33.05945519725808,0.9984933506292122
14.485209279667954,11.511711936865415,33.12987792934243,0.9984862727020274
14.50910793356537,11.516110196444174,33.15519851416137,0.9984837752897041
14.515879735934641,11.517370555791858,33.162456129855315,0.9984830676355299
14.522651538303913,11.51864356530377,33.16978739612849,0.9984823599813648
14.529423340673185,11.519930333308332,33.17719872106936,0.998481652327209
14.536195143042457,11.521230673438723,33.184689057646324,0.9984809446730623
14.54296694541173,11.522544274194004,33.19225663769026,0.9984802370189249
14.560486760632346,11.526004420614425,33.21219447600582,0.9984784061962337
14.578006575852962,11.52955278846819,33.23264687551865,0.9984765753736045
14.595526391073578,11.533189561246616,33.253615363911976,0.9984747445510368
14.613046206294195,11.536914956209904,33.27510167670494,0.9984729137285306
14.630566021514811,11.540729018777746,33.29710657121469,0.9984710829060863
14.673804286691842,11.550521169643865,33.35363482259777,0.9984665645033108
14.717042551868873,11.560852990259175,33.413330465596125,0.998462046100911
14.760280817045905,11.571724469316345,33.47620179844366,0.998457527698887
14.803519082222936,11.583135643609682,33.54225783456527,0.9984530092972383
14.907424249784498,11.612764922340808,33.71407728538728,0.9984421512017051
15.0,11.641790395103541,33.88282090088126,0.9984324770327144
15.00357706075849,11.645290313974307,33.90319662418595,0.998432103229781
15.00715412151698,11.648793673989585,33.923598514794946,0.9984317294268502
15.01073118227547,11.65230054920942,33.944027022276536,0.9984313556239218
15.022365061522626,11.663728406198235,34.01064008338891,0.9984301398832999
15.033998940769782,11.67519252774553,34.07753013998126,0.998428924142704
15.04563282001694,11.686693709025201,34.144702462142305,0.9984277084021353
15.057266699264096,11.698232250094287,34.21215944428651,0.9984264926615939
15.084993463743624,11.725882880834408,34.374082333761365,0.9984235952144335
15.112720228223152,11.753746563064563,34.53763956718801,0.9984206977674276
15.14044699270268,11.78182367591238,34.70284228257238,0.998417800320576
15.168173757182208,11.81011460277054,34.869701732643485,0.9984149028738791
15.270915243967845,11.916817043866308,35.502632114245635,0.9984041663905651
15.373656730753483,12.026480693420714,36.1590594673053,0.998393429909372
15.47639821753912,12.139126229400691,36.839596403330965,0.9983826934303001
15.579139704324758,12.254774869367294,37.54487677471904,0.9983719569533493
15.681881191110396,12.373448342551535,38.27555597144784,0.9983612204785197
15.923922168099985,12.665107714857069,40.10123835723301,0.9983359272296375
16.0,12.760322518823669,40.706457696099605,0.998327977109075
16.076077831900015,12.857247622313338,41.3272041053705,0.9983200269896755
16.15215566380003,12.955892893635022,41.96379016783562,0.9983120768714391
16.228233495700046,13.05626834748067,42.6165357903564,0.9983041267543656
16.30431132760006,13.158384148418984,43.285768349341,0.9982961766384552
16.321357858814583,13.181500265436371,43.43798731192478,0.9982943952800291
16.338404390029105,13.204684345564463,43.59092216649879,0.9982926139216616
16.355450921243627,13.227924105710445,43.74449403660887,0.9982908325633522
16.37249745245815,13.251216263534454,43.898683115740006,0.9982890512051014
16.38954398367267,13.274561857404173,44.05349812651243,0.9982872698469087
16.406590514887192,13.297962138001663,44.208949255931444,0.9982854884887747
16.423637046101714,13.321417502684467,44.36504107020701,0.998283707130699
16.45929853075934,13.370664133972658,44.6936648458757,0.9982799805150216
